logFC	AveExpr	t	P.Value	adj.P.Val	B
SERPINA3	1.49338597007476	7.32275211273111	4.97099089861106	4.94202052354755e-06	0.116236322713838	2.7497086723151
RBM4B	0.174027933891586	5.86115149777096	4.02097298189681	0.000150448632818088	0.691231604633041	0.287286001515282
RABAC1	0.255493804948776	9.45524149477384	3.97178867922098	0.000177836864585831	0.691231604633041	0.166352298876836
CXCL5	1.38522282367344	6.25707081944901	3.96906576070474	0.000179485495377293	0.691231604633041	0.159679790490602
RBFA	-0.122203734594878	4.85376124718815	-3.83446173087351	0.000282052040014595	0.691231604633041	-0.167121843480442
TICAM2 /// TMED7-TICAM2	0.317361705217321	5.7319744031413	3.81926623895484	0.000296662718466949	0.691231604633041	-0.203630056923322
TARBP1	-0.245473481252136	6.8954625419708	-3.80685402681537	0.000309132364702076	0.691231604633041	-0.233391834152112
MMP9	1.26707194760312	7.56714681165958	3.79987466856426	0.000316362816579879	0.691231604633041	-0.250103217220438
CYBB	0.377750209619218	4.20961903139478	3.79304440055728	0.000323595351954404	0.691231604633041	-0.266441105577541
FDCSP	1.96198454531258	6.66582561812849	3.78130686404584	0.000336395218951625	0.691231604633041	-0.294478791320754
SCAF4	-0.165560466578247	4.30223211119351	-3.71654895991687	0.000416187425341102	0.691231604633041	-0.448285130033774
TCN1	1.34094855962305	7.88727743823948	3.70268390478481	0.000435478856870923	0.691231604633041	-0.481019130233697
CYP27B1	0.43430811942621	4.37605173310507	3.70180820235265	0.000436725515913943	0.691231604633041	-0.48308421597667
RNF144B	0.338978381682431	4.77327517050394	3.66491566977861	0.000492452319085827	0.691231604633041	-0.569827665285345
BC052578 /// RP11-398G24.2	-0.116344272946558	3.20161134662881	-3.63863383919003	0.000536219454833839	0.691231604633041	-0.631313886721677
JUP /// KRT17	0.703051416676904	5.85948942427942	3.62715821932805	0.000556470598515922	0.691231604633041	-0.658079545349376
PLA2G7	0.927968724526862	5.94301308203964	3.6044024772234	0.000598801931771882	0.691231604633041	-0.711007047358078
MYO19	-0.196598480642737	5.22529447819542	-3.59088264569545	0.000625385236367525	0.691231604633041	-0.742359041939501
LOC101927702	-0.143800927007646	4.45945236888177	-3.58303150093576	0.000641333860306955	0.691231604633041	-0.760533284044818
TIFA	0.363403353536588	4.93091237066126	3.56634683267437	0.000676520452083738	0.691231604633041	-0.799076647389284
CMKLR1	0.176400279175575	4.62658416350779	3.55136939268374	0.000709662822921425	0.691231604633041	-0.833583880719271
DDIT4	0.669910498938346	9.25911438999082	3.53852906508829	0.000739298757856225	0.691231604633041	-0.863097388983237
GART	-0.122440509169055	4.59736711804119	-3.53850562667875	0.0007393539139849	0.691231604633041	-0.863151202930987
AC005224.2	-0.276101654016137	3.57321676724267	-3.53545006514927	0.000746577931572555	0.691231604633041	-0.870164835230899
NFKBIE	0.332179822486805	6.61393586522255	3.52945723574764	0.000760941374565057	0.691231604633041	-0.883909875916469
CSTA	0.896589648812666	6.89667982941156	3.51492146820353	0.000796877961004383	0.691231604633041	-0.917189778090641
APBA1	-0.153973042383197	4.29669405512206	-3.50492362101374	0.000822524061261377	0.691231604633041	-0.940031271704013
UBQLN4	-0.172685955618339	6.25515189779463	-3.50389128669502	0.000825216315023936	0.691231604633041	-0.942387513541253
GABBR1 /// UBD	0.76590636913779	9.85088058034623	3.49100283027951	0.000859539864089859	0.691231604633041	-0.971768736160716
IL4I1	0.459123302621109	5.44879932321862	3.48279115208485	0.000882109936194959	0.691231604633041	-0.990453730829723
PNRC1	0.288811101963599	9.51520591560099	3.46474929182722	0.00093368715808302	0.691231604633041	-1.0314108613448
MMP10	1.48953987194709	6.61916004942447	3.46245362787904	0.000940451162766042	0.691231604633041	-1.03661282306067
ATP2B1	-0.283394633581278	7.85780743916537	-3.41472833516928	0.00109203444522807	0.723772860043957	-1.14426960057596
HILPDA	0.449054556828563	6.73738869712806	3.38315480296648	0.00120471721246606	0.723772860043957	-1.21497383508754
CXCL9	1.21355210246281	7.30716714815468	3.38127505603449	0.00121176099094929	0.723772860043957	-1.21917009375211
FOXP1-IT1	-0.296052859122059	5.08576407822742	-3.37992906769091	0.00121682855049198	0.723772860043957	-1.2221739022736
ADCK1	-0.201359164617011	5.74114013909949	-3.37681425594294	0.00122863247283021	0.723772860043957	-1.22912222687959
C5orf20 /// TIFAB	0.167807269518352	3.61536973785257	3.35980262773327	0.00129503106854444	0.723772860043957	-1.26699845743715
SSBP2	0.152316180290405	3.62349581958437	3.35863352505685	0.0012997164423725	0.723772860043957	-1.26959695669436
TIMM8A	-0.188180591278931	3.76504281859307	-3.3503198709931	0.00133349903406819	0.723772860043957	-1.28805851343628
IGH /// IGHA1 /// IGHA2	0.694410145313805	12.8798505856704	3.34513834537896	0.00135497143997468	0.723772860043957	-1.29954989398669
ATP6	-0.201638174709084	10.6224010070269	-3.33670866234326	0.00139060256663828	0.723772860043957	-1.31822042938701
TNFRSF9	0.239170201471222	4.04770576110336	3.32391767029693	0.00144635982589752	0.723772860043957	-1.34649252545274
SLAMF8	0.535185550555566	5.53663750066268	3.32076545079461	0.00146042075199674	0.723772860043957	-1.35344912318908
LINC00682	-0.141036960541738	3.11258853678723	-3.31087126680788	0.00150539645109052	0.723772860043957	-1.37525666796383
RPS27	-0.217637442315301	8.45295758011549	-3.30592166712818	0.00152838227032263	0.723772860043957	-1.38615009665672
IL13RA2	1.20070321252058	5.97103559095686	3.28883211975324	0.00161031195280479	0.723772860043957	-1.42368028072302
MMP3	1.75863848384585	10.2262851609613	3.27462862860858	0.00168153288091312	0.723772860043957	-1.45477555795551
ITGB2	0.50115679065962	5.80713320008149	3.27391622243268	0.0016851820219633	0.723772860043957	-1.4563328819725
BNIP3L	0.407634315165812	8.53590907800714	3.27165890994836	0.00169679385304794	0.723772860043957	-1.46126590982805
KRT7	0.155681785348255	4.18997272287018	3.27072647371913	0.00170161232203135	0.723772860043957	-1.46330296082092
LOC100287166 /// LOC101930064	-0.241058684743765	4.8440573529895	-3.24999065483063	0.00181215024298597	0.723772860043957	-1.50850466205255
TGM2	0.365164477659607	5.87811508387476	3.24659807203992	0.00183086540920112	0.723772860043957	-1.51588202672156
CEP19	0.217705348039949	3.7389383880954	3.24377360416962	0.00184658494886923	0.723772860043957	-1.52202010219098
PPP1R13B	-0.201681407270295	5.84685539338099	-3.24285882876101	0.00185170324303146	0.723772860043957	-1.52400731467069
ZNF783	-0.103692507218231	5.8082970150998	-3.23746751914378	0.00188214010663997	0.723772860043957	-1.53571157792609
SYF2	-0.115390734134514	5.97617255879427	-3.22959164986029	0.00192744924818743	0.723772860043957	-1.5527864530009
ALOX5AP	0.686654816254204	7.29608598293837	3.22195617571468	0.00197235147106879	0.723772860043957	-1.56931373691572
