logFC	AveExpr	t	P.Value	adj.P.Val	B
PTGS2	2.41613565794492	5.98254203205351	5.91287087690927	1.58720768372443e-07	6.78747722203613e-05	7.18653240587912
MMP3	2.19299437090517	10.0989840359114	5.89233320144773	1.71855409199322e-07	7.21792718637151e-05	7.11200089286694
FCGR3A /// FCGR3B	1.88966600993228	5.87103709873564	5.87544857271622	1.83455263836488e-07	7.43579094652499e-05	7.05077321458193
VNN2	1.44496193462236	5.97367107286515	5.87506509448392	1.83727522936562e-07	7.43579094652499e-05	7.04938312775514
SNAPC1	0.562924962947865	5.52859831226087	5.87115422892365	1.86527068811639e-07	7.43579094652499e-05	7.03520772842869
MCAM /// MIR6756	0.564033120316047	6.43617076883254	5.85801967276002	1.96241874070144e-07	7.62274753187938e-05	6.98761692298872
SRGN	1.00977574156205	7.67439813552605	5.85600985051052	1.97771942040236e-07	7.62274753187938e-05	6.98033699575202
MAP4K4	0.562936224200331	5.09631147007601	5.85189720004732	2.00939773374371e-07	7.62274753187938e-05	6.9654421851001
PDPN	0.68844046580457	4.17381101861093	5.83430531412466	2.1506662122494e-07	8.02915385906441e-05	6.90175896661721
LAMC1	0.830942157364746	7.09171880240411	5.8235605355505	2.24173858372299e-07	8.15235052093943e-05	6.86288617224059
SELM	0.884510936195311	7.67812496331451	5.82226339518661	2.25298802662016e-07	8.15235052093943e-05	6.85819456120717
ITGA5	1.00258159694721	6.84266617371624	5.81474453899427	2.31930396711671e-07	8.22678000025817e-05	6.83100492302292
CSGALNACT1	1.56011371641144	5.52332939430637	5.81205261811386	2.34351301027762e-07	8.22678000025817e-05	6.82127258780982
PDLIM4	0.419242525071049	4.8405719650255	5.80611464470961	2.39780191064848e-07	8.27223207123723e-05	6.7998085825934
PROK2	2.26232484823293	4.98965173946986	5.80299687912943	2.42680277600072e-07	8.27223207123723e-05	6.78854103554014
FAM49A	0.799391529059795	4.16705770982897	5.78993448519196	2.55212573197572e-07	8.47083015889311e-05	6.74135070399047
PRICKLE2	0.637104915830408	4.32790834155521	5.78890506314014	2.56227003207239e-07	8.47083015889311e-05	6.73763289152164
SDC2	0.886705883991269	5.71202848392085	5.78579993633055	2.59311127313054e-07	8.47083015889311e-05	6.72641959796319
FGF2	0.93493773930501	4.39417724567835	5.76908794426493	2.7655146322555e-07	8.91026084255471e-05	6.6660958283892
PTX3	1.59152419834729	3.71628483507149	5.76187624515295	2.84336805382063e-07	9.03447148312886e-05	6.64007851989623
G0S2	1.70785948355577	7.85697798020884	5.7574772046932	2.89191764941642e-07	9.03447148312886e-05	6.62421251621821
DSE	0.430593525347734	4.09253463476636	5.75502802942651	2.91930200985456e-07	9.03447148312886e-05	6.61538047135151
DKK3	0.603940741885486	4.07492031443886	5.72245696633427	3.30880176552489e-07	0.000100516858738459	6.49802025779744
C5AR1	1.60271191864846	5.82300158487848	5.72052402379801	3.33346725408154e-07	0.000100516858738459	6.49106109371221
WNT5A	1.51205415053291	7.43346917390207	5.70651494148328	3.51774560100991e-07	0.000104730856374371	6.44064332452321
IKBIP	0.649928631519792	4.12923129139757	5.70025235535552	3.60334761561992e-07	0.000105092703748656	6.41811558581364
CD93	1.09849291779887	7.2047833766334	5.69910414951184	3.61926403216036e-07	0.000105092703748656	6.41398600078135
CXCR2	1.94280993808417	6.16196660525035	5.6843128489589	3.83061996322152e-07	0.000107766611801149	6.36080874241194
FJX1	0.574274057753817	4.89118691273619	5.67808917433721	3.92315509564874e-07	0.000107766611801149	6.33844498051283
CEBPB	0.82525811717259	9.65914673876961	5.67747265891933	3.93244095373446e-07	0.000107766611801149	6.33623000270047
CSF3	0.83364394549993	5.99273663326614	5.67439284095809	3.97915488332945e-07	0.000107766611801149	6.32516602775942
AHR	0.685727728974456	8.629646861728	5.67215892564835	4.01338102166683e-07	0.000107766611801149	6.31714192925189
PI15	1.75326761451366	5.24245483441029	5.670952515057	4.0319853951267e-07	0.000107766611801149	6.31280893625151
PRR16	0.870787304197121	3.84581676563485	5.67094612819326	4.03208411500899e-07	0.000107766611801149	6.31278599761777
FCGR3B	1.8937148447763	7.34192688642125	5.66080495624719	4.19188374514614e-07	0.000110675255952655	6.27637275355102
LOC101928916 /// NNMT	1.37410478498456	7.34258939583217	5.65813273858372	4.23502254920875e-07	0.000110675255952655	6.26678083761596
FPR1	1.2002677664878	5.61475970686063	5.6451014029187	4.45175827490832e-07	0.000113344555355628	6.22002319784261
TUBB6	1.07622458162812	6.90713679772347	5.64394162102589	4.47157039839872e-07	0.000113344555355628	6.21586327037564
VASN	0.457220169060915	4.7023138651174	5.64179452914914	4.50847849516795e-07	0.000113344555355628	6.20816268082183
NRP1	0.38440590542004	3.92094534533265	5.64055474807623	4.52992695724022e-07	0.000113344555355628	6.20371655913771
COL4A2	1.01932352260678	7.77834117720924	5.63128288093646	4.69355929486499e-07	0.00011511757618976	6.17047446925275
SAMSN1	1.11395986080016	5.16479443440731	5.63099809638939	4.69867657917389e-07	0.00011511757618976	6.16945368847547
FERMT2	0.902144722753673	4.82957924360301	5.62581455582763	4.79278820845193e-07	0.00011621276150803	6.15087640431131
RHOQ	0.762470923000791	6.27743595440476	5.62222878487185	4.85897779508951e-07	0.000116615467082148	6.13802823433449
FLT1	0.380507461894512	4.49251366421364	5.60167540887539	5.2561578858749e-07	0.000123747748935347	6.06442906877807
AXL	0.515795841923262	5.45819448563619	5.60141532290835	5.26138388330557e-07	0.000123747748935347	6.06349823271354
MCTP1	0.799835451286017	4.22773651800466	5.59000396359356	5.49579708626439e-07	0.000127902182958977	6.02266989608638
TNFAIP6	2.32601532683143	6.19076498805926	5.58758586158699	5.5467783426087e-07	0.000127902182958977	6.01402137259555
TREM1	1.71145852830335	6.05147537098479	5.58099885876608	5.68803328196795e-07	0.000128804320044689	5.99046803418854
CXCL8	2.17541385448147	8.73415441220897	5.58065843970634	5.6954291176223e-07	0.000128804320044689	5.98925100982916
SELL	1.68863887071282	7.26236587066182	5.56703325529563	5.99936840365012e-07	0.000132685005413104	5.94055792785991
CLMP	1.0496376615892	5.08390674382164	5.56658964384885	6.00952864843661e-07	0.000132685005413104	5.93897316132189
AKR1B1	1.15513508641082	7.62049213635853	5.56468611259304	6.05331926482719e-07	0.000132685005413104	5.93217337334015
CYTIP	1.14994544614434	6.51133351578048	5.56298675695712	6.09267881998946e-07	0.000132685005413104	5.92610352476942
CHST15	0.727341954297233	5.2518774682112	5.55965048524231	6.17068788151621e-07	0.000133150989883726	5.91418845749356
LY96	1.43053588226158	6.82207974696344	5.55303878172356	6.32820724854321e-07	0.000135308576805215	5.89058190546862
SMARCA1	0.447323201412358	3.57322066638591	5.54347882588338	6.56300696053597e-07	0.000139064796136762	5.85646373463371
CYP26B1	0.738484544186443	4.51312157438693	5.5375834730875	6.71206491934221e-07	0.000140077849874085	5.83543284262506
PTRF	0.71899389410751	5.79412733533969	5.5368855549412	6.72993071248791e-07	0.000140077849874085	5.83294355864613
FGF7 /// KGFLP1 /// KGFLP2	1.44928094792545	4.80226897558124	5.53039196254446	6.89842353111772e-07	0.000142325369694639	5.80978723070626
EMP3	1.11710858022272	6.76673798681399	5.52187877266015	7.12563868878508e-07	0.000145417504495289	5.77944145011583
CMTM2	1.12805009220408	5.18048075779818	5.5201764322315	7.17195175231868e-07	0.000145417504495289	5.77337506098
IL7R	1.28248979986475	8.05582326576699	5.51565379683583	7.29643976912617e-07	0.000146677148179357	5.75726115851637
CLEC2B	0.707706794907159	5.19553631950831	5.51173681845765	7.40597759353123e-07	0.000147617451694792	5.74330844117982
SERPINE1	1.03501014047123	4.74011184353191	5.50907976940527	7.48120342535467e-07	0.000147863785348186	5.73384546193086
RILPL2	0.710596391215371	7.11169717511352	5.4982238058049	7.79646469926159e-07	0.000150636188294599	5.69519693193251
ALOX5AP	0.990844565074846	7.1845994923426	5.49770857375887	7.81174861287533e-07	0.000150636188294599	5.69336322801638
TLR2	1.04892416555389	6.0758626776847	5.49764583208113	7.8136118077981e-07	0.000150636188294599	5.69313993485303
COL15A1	1.58972969305613	7.90230644636826	5.48057277244373	8.33725151088176e-07	0.000159424516695885	5.63240747996743
QKI	0.511115377894973	4.59427650206823	5.45225461245258	9.28309486644804e-07	0.000176079347789401	5.53180412782698
LOC100130872 /// SPON2	0.862187196883107	6.53131940061928	5.44859251019059	9.41289003525253e-07	0.000177112938903312	5.51880611244116
IFNAR2	0.406111424834452	6.72962863752559	5.43946231250102	9.74433117223434e-07	0.000179647223564469	5.4864120933335
DENND5A	1.01247741585335	5.96062748443439	5.43923011425847	9.75290864297938e-07	0.000179647223564469	5.48558847749846
TSHZ3	0.558076923091053	4.57769819801193	5.43858658680119	9.776719649767e-07	0.000179647223564469	5.48330592017129
FCN1	1.34327829381549	4.871611305406	5.43007869511298	1.009695676627e-06	0.000184093351273387	5.45313699671823
RGS18	1.10517498991674	3.88141428929342	5.42274572330506	1.0381249517477e-06	0.000187820760500814	5.42714647683594
FRMD6	1.0609889509881	5.11247681730531	5.41753453064201	1.05880635343465e-06	0.000190100194143381	5.40868312347541
PLAU	1.47355471505256	6.9819737415907	5.41414277001921	1.07248465349081e-06	0.00019109726553109	5.39666912806598
LOC101927933 /// LRRC8C	0.404870733792132	4.35136440546733	5.40655295900968	1.10372680652712e-06	0.000195185372101637	5.36979398680293
GPX8	0.74160280768263	5.39245622006944	5.38124441926823	1.21452659131358e-06	0.000213176607669368	5.28026650654066
ST8SIA4	0.747075786944066	3.85843721467306	5.36853095945424	1.27425004939073e-06	0.000222002675271629	5.2353454525518
FOXF1	0.769497396961837	6.18376049118187	5.36137643717932	1.3091219307337e-06	0.000226401086844534	5.2100815105838
COL6A3	1.41148102259419	9.06031400238993	5.35586634396683	1.33661782839025e-06	0.000229468987764516	5.19063198411963
THEMIS2	1.06992924405911	5.75912626104674	5.35208100708067	1.3558357949406e-06	0.000229732570411481	5.17727436435607
IL24	1.69537738655628	5.52073673871922	5.35171893075485	1.35768823499982e-06	0.000229732570411481	5.17599684195099
FCER1G	1.28676782351735	6.86501368316175	5.34695548744476	1.38229209801112e-06	0.000232225072465868	5.15919256350611
ENG	0.569484896387262	5.79187009871601	5.33981136715876	1.42001771380132e-06	0.000236871039919198	5.1339992302608
C1R	1.02593124211086	7.86721732445354	5.33427477676078	1.44995016119868e-06	0.000240160759094316	5.11448254567679
ASAP1	0.605634448341995	5.83546529059735	5.32650701723628	1.49299467208763e-06	0.000245561081730777	5.08711241905397
SELP	1.08536332612467	6.63219157118315	5.3232020785827	1.51168802498938e-06	0.000246484115377963	5.075471377019
C3AR1	0.87718586141142	6.61289311259344	5.3218212740769	1.51956618749169e-06	0.000246484115377963	5.07060847079563
GLIPR1	1.03298510988158	5.20307029675425	5.31380046277537	1.56613454466692e-06	0.000251453593954925	5.04236931623515
MMP1	1.95709843607017	10.4488748341385	5.31223923649988	1.5753609104727e-06	0.000251453593954925	5.03687433662247
PDGFRA	0.334318476223425	4.87736211398771	5.31107499645504	1.58227601638303e-06	0.000251453593954925	5.03277697025439
BCL2A1	1.86471793585295	7.30203896798766	5.30773444674742	1.60228379175992e-06	0.000252007994812752	5.02102211298851
AQP9	1.7926150485797	7.09926202762736	5.30615987935672	1.61180060310619e-06	0.000252007994812752	5.01548233949244
LGALS1	1.15745032863078	9.29427075278399	5.30388415035639	1.6256536828917e-06	0.000252007994812752	5.00747667437115
CREB5 /// LOC401317	0.465007902536316	3.42587747730528	5.30339883182177	1.62862309572867e-06	0.000252007994812752	5.00576955033678
PTGES	0.641002489610607	5.51821820958806	5.30063040263452	1.64566404411974e-06	0.000252980511880368	4.99603253211457
GPR116	1.00074026204066	5.57002347925336	5.29847490822986	1.65905350172027e-06	0.000253382716626369	4.98845251275885
TMEM154	0.795131080124569	4.8165564153903	5.29326040015706	1.69188990429069e-06	0.000256730648702691	4.97011953474828
SLFN11	0.918114631188366	4.6246364489445	5.28150713245591	1.76826519792953e-06	0.000266599983687836	4.92882064229181
DCBLD1	0.404514756366967	6.08185864440264	5.27498091486472	1.8121285550964e-06	0.000271473016661576	4.90590239180598
VIM	0.673153130830252	6.36556023243898	5.27260717624682	1.82834676766715e-06	0.00027216908845273	4.89756892554979
ELK3	0.593644351885229	5.79153128845688	5.25931199548986	1.92185897980501e-06	0.000282462385812928	4.85091780375031
ADCY6	-0.45776553560337	6.87500684266051	-5.25785134485257	1.93241505062417e-06	0.000282462385812928	4.84579507330755
ITPRIP	0.465523275957337	4.79323297196882	5.25769859133873	1.9335222838385e-06	0.000282462385812928	4.84525937160516
GPR137B	0.723620634719581	6.78411476091775	5.24974670104191	1.99203157481448e-06	0.000289213473084177	4.81737988762867
RAB13	0.379974148444306	9.86587277400696	5.24532938767373	2.02528262621653e-06	0.000292237100420938	4.80189911044333
CRIP2	0.726407678807582	5.65753080278762	5.23279573475854	2.12262956549342e-06	0.000296358475037715	4.75799912025063
RASSF8	0.282632282140281	3.49899402759006	5.23265372040987	2.12375852085046e-06	0.000296358475037715	4.75750191815906
GPR84	1.14989363335913	4.20446094252502	5.23227434344545	2.12677730753171e-06	0.000296358475037715	4.75617371654641
SIRPA	0.454596867820898	5.45446835481702	5.23192951932658	2.12952481032813e-06	0.000296358475037715	4.75496651434378
LINC00888	0.573432614181304	5.19393576474959	5.23100233416364	2.13692979521354e-06	0.000296358475037715	4.75172065180672
CLDN22 /// WWC2	0.268349934777758	4.24989327321103	5.22754774633202	2.16474355011757e-06	0.000296358475037715	4.7396287312187
PTGS1	0.884600189975473	6.03848981193219	5.22751732706153	2.1649900376774e-06	0.000296358475037715	4.73952226878062
FCGR2C	0.650389503650843	5.8103622968681	5.227472716382	2.16535156824248e-06	0.000296358475037715	4.73936613914598
B3GALNT1	0.268714665366113	2.71340377671044	5.22699114775091	2.16925804269367e-06	0.000296358475037715	4.73768076269452
CCL4	1.56370891299109	7.76305684538705	5.2256899990525	2.1798476267655e-06	0.000296358475037715	4.73312732584275
DIO2	0.441227780549556	4.62728964271619	5.22118970887897	2.2168673395195e-06	0.000299659309341946	4.71738144184848
COL7A1	0.924189474087059	6.1320804192462	5.20724537083013	2.33554397055578e-06	0.000313897109642697	4.66862295127773
PTPRM	0.646663995476787	5.77591713387241	5.20345796545175	2.36884211148411e-06	0.00031510917929258	4.6553877911665
CCL2	1.57576704585688	6.87455584416252	5.20317400699242	2.3713573441661e-06	0.00031510917929258	4.65439563247662
MRGPRF	1.0426185029371	5.20597979492188	5.19843673859626	2.41370822946224e-06	0.000317449418703535	4.63784636232283
CSGALNACT2	0.725983301820942	5.44153566088387	5.19742749520414	2.42282642236381e-06	0.000317449418703535	4.6343213529916
ELTD1	1.21943726890791	5.96116537925094	5.19669562197632	2.42945983701685e-06	0.000317449418703535	4.6317652757614
PECAM1	0.892065885227703	6.35307096261438	5.19123328449055	2.47953541343106e-06	0.000321146645952559	4.61269209522168
SLC43A3	0.544460452394262	5.52425313016053	5.19063694814034	2.48506333177576e-06	0.000321146645952559	4.61061027005371
TRPS1	0.373371693235978	4.28833228813131	5.18757781904252	2.51361187029944e-06	0.000323060935461437	4.59993213553085
TXNDC15	0.51439672609309	7.44569318917522	5.17994909448807	2.58621679940034e-06	0.000330585973488566	4.57331341587952
LILRA2	0.488695905258581	4.55337478818535	5.17289051088144	2.65522924922893e-06	0.000337572929415483	4.54869677527426
TMEM71	1.16436046823316	4.4787460498859	5.1663622488305	2.72066591587604e-06	0.000344032593233357	4.5259405307251
C1orf216	0.432310673820244	4.76472549617576	5.15834502799768	2.80319839280265e-06	0.000352573402132184	4.49800847602819
SERPINI1	0.736354984795033	4.57052566542344	5.14962432522384	2.89576703570361e-06	0.000358392994602548	4.46764360476148
FAM101B	0.732996956316156	6.6553964613231	5.14914896221714	2.90089834376673e-06	0.000358392994602548	4.46598896885171
ARMCX2	0.656431189008342	5.86200440679028	5.14841072069965	2.90888500989209e-06	0.000358392994602548	4.46341942146699
TNS1	0.357636415537113	5.04934742381349	5.14826912766456	2.91041930140674e-06	0.000358392994602548	4.46292660370618
MEOX1	0.950597713455425	4.83893987343607	5.13265884410386	3.08453813309595e-06	0.000377855921304254	4.40862545633693
MTMR11	-0.50522709045021	8.08807063325739	-5.12853421540413	3.13222844696022e-06	0.000380686367888512	4.39428796567321
HOXB2	0.414652752883587	6.12199505649252	5.12786662810138	3.14001510928449e-06	0.000380686367888512	4.3919677905776
F2R	0.385684821162241	5.6360932749501	5.11641558908546	3.27657716643549e-06	0.000391374785645138	4.35218770180736
TRPM6	-0.797641784683543	5.40003391745169	-5.11559525000743	3.28658120302936e-06	0.000391374785645138	4.34933918087459
CHN1	1.09294784272955	6.26230129902389	5.11547516570045	3.28804814606865e-06	0.000391374785645138	4.34892221808505
DCN	0.898801002206062	6.00523524025693	5.11492830379668	3.29473671589019e-06	0.000391374785645138	4.34702342302859
LOXL2	0.352983384305467	4.9786036486149	5.10392093998654	3.43224267511535e-06	0.000405660038787502	4.3088202637879
CHSY1	0.752033461258249	7.75530525812188	5.08447055754668	3.68912693656555e-06	0.000432261708767031	4.24139005452508
NOD2	0.678989676945154	4.28871870162247	5.08410923427317	3.69407327645294e-06	0.000432261708767031	4.24013835058378
BLOC1S5-TXNDC5 /// TXNDC5	0.491543980303312	10.481804847236	5.08269853861539	3.71344742061033e-06	0.000432377640261163	4.23525171221409
COL18A1	0.642736640315001	6.24074155636442	5.07945961824173	3.75830815766168e-06	0.000435445358956664	4.22403407323093
TFPI2	1.77740802874031	4.37412371761425	5.07489903131691	3.82237779683074e-06	0.000436277974479918	4.20824361570333
RAI14	0.942140535934357	6.41594225577439	5.07468781600659	3.82537090000689e-06	0.000436277974479918	4.20751244058587
COTL1	0.426324366171659	6.91630702972578	5.07385662505381	3.83717194947303e-06	0.000436277974479918	4.20463517624848
C1S	1.39607106763942	7.02575242437802	5.07097922876037	3.87830115783871e-06	0.000436277974479918	4.19467612618034
MSN	0.48599418646157	6.19213443573056	5.07040064340019	3.88662349712958e-06	0.000436277974479918	4.19267382668273
FCGR2B	1.21363699716379	5.50953957517454	5.06999127055227	3.89252247932836e-06	0.000436277974479918	4.1912571706103
COL8A1	0.627444185163409	3.05096601152289	5.06979602262301	3.89533905785641e-06	0.000436277974479918	4.1905815204093
CHST2	0.503852289429392	4.74608730249358	5.05304820677212	4.14453015376658e-06	0.000461809447527353	4.13266337391814
SLA	0.768685704029827	6.89062497652699	5.05187454357085	4.16256814948124e-06	0.000461809447527353	4.12860732080024
CXCL5	1.59412666843547	6.21795195724978	5.04942420631873	4.20047597876679e-06	0.000462906994101884	4.12014039358668
NID1	0.506015741984077	5.45324863359612	5.04782522535623	4.22539537678523e-06	0.000462906994101884	4.11461611038461
EFEMP1	0.702019115837465	4.64357123640415	5.04743459041905	4.23150526071025e-06	0.000462906994101884	4.11326661745442
COL5A2	1.4934311052168	6.89783729660624	5.03625305455973	4.410117352113e-06	0.000480212778341193	4.07465589956598
FKBP11	0.602088842600245	7.78515808934176	5.01692420001892	4.73647463643016e-06	0.000513372734787269	4.00799058176386
CHST11	0.718704059992618	5.15289364762216	5.01053436791837	4.84948635644184e-06	0.000523210638089505	3.98597411152497
CLEC4A	0.948671997012468	4.81144662427777	5.00886696855047	4.87940874437973e-06	0.000524035130903247	3.98023082323843
MYO1F	0.759198101336569	6.3195496297818	4.99490906662597	5.13709627580366e-06	0.000547482373807692	3.9321830014629
CSF2RB	1.30207896305395	7.69974777748923	4.99452955516076	5.14428591035288e-06	0.000547482373807692	3.93087733515918
MGP	0.764436570006032	4.71398321690703	4.99227102276273	5.18727708139731e-06	0.000549570977272363	3.92310792317215
TIMP1	1.07079228722547	10.2545035132154	4.98905168116398	5.24916681244166e-06	0.00055223662655673	3.91203571218032
EDNRB	0.800525914607581	5.33670441984514	4.98852314933993	5.25939644339743e-06	0.00055223662655673	3.91021821531674
GLT8D2	0.811189295727919	4.90027676877999	4.9845390208573	5.33714003489175e-06	0.000557909038314018	3.89652019651931
PDE4B	1.03880987153088	5.06014123809678	4.98328838082065	5.36177571578626e-06	0.000558004269182712	3.89222121051684
MAFB	0.724099872251561	7.34864318870825	4.97539708889567	5.51981307768957e-06	0.000571920720648716	3.86510537768562
STX11	0.601049089554297	3.87637617085061	4.97311227866733	5.5664168858304e-06	0.000574219847169872	3.85725758196719
FAM65C	0.417301349175896	4.69113816319225	4.97131603525682	5.60332589888699e-06	0.000575503166558175	3.85108891298539
BPGM	0.70629809678402	5.57327325290765	4.96834728039851	5.66485410844103e-06	0.000579292907089274	3.84089555517599
DPYSL3	0.505622483341393	4.35103637175297	4.96511600652729	5.732575847577e-06	0.000583680449935112	3.82980360098005
TMEM45A	1.34801635909252	5.84859847058869	4.96009320830188	5.83942315427877e-06	0.000591996692192399	3.81256765738283
LOC100996668 /// ZEB1	0.526972223495224	4.59071689964601	4.95652047708352	5.91660945895413e-06	0.00059703495392104	3.80031195149813
SPARCL1	1.10962412697659	8.98236926582499	4.95545191685159	5.93988857217361e-06	0.00059703495392104	3.79664711079736
IGFBP7	0.59186928450355	7.20453943764141	4.95049456734393	6.04906638777677e-06	0.000605421452938339	3.77964906085338
MCEMP1	1.06562124060263	5.56756343515048	4.9461203230138	6.14703370741977e-06	0.000610309534435964	3.76465610521905
