logFC	AveExpr	t	P.Value	adj.P.Val	B
CHST15	0.948231263515885	4.75863486309543	7.08195973578178	1.72028884688825e-09	1.49856272884488e-06	11.4973297162218
G0S2	2.43063041960261	6.57960447520199	7.05201515773909	1.93620416005437e-09	1.62641149444567e-06	11.3849789115011
SLC7A5	1.0623445311747	5.98059504261658	7.0305825872356	2.10715207159447e-09	1.70897299047938e-06	11.30458111165
LY96	2.26572837674028	5.56226825812977	7.01468478318732	2.24360733653594e-09	1.75898815184418e-06	11.244954669409
FCGR2A	1.05971873705975	3.69093404910422	6.97263417914522	2.64854014934308e-09	2.0094730423403e-06	11.0872805010246
IGLL3P	1.70126883402774	8.29633356776463	6.94454829891119	2.95881649512343e-09	2.17473012391572e-06	10.9820046209268
CSF2RB	2.50111470687061	6.27726840886607	6.9322738903384	3.10555740994634e-09	2.21341546308902e-06	10.9360053547124
CCL4	1.95813034627531	6.86082896918945	6.91396325515765	3.3380545476863e-09	2.25796667651186e-06	10.8673961995369
ZNF704	-0.467923305100095	4.18900939031391	-6.91229584447281	3.36006945909504e-09	2.25796667651186e-06	10.8611491734835
ADA	0.832165786715994	5.09325624041447	6.90398279640177	3.47200579292465e-09	2.26837711804411e-06	10.8300057322521
HCLS1	1.77854605269137	6.370452294743	6.84969777382273	4.30013584034111e-09	2.67809025972022e-06	10.6267110164646
RP4-781L3.1	0.812000943347728	7.51379446290943	6.84199487294406	4.43260923798369e-09	2.67809025972022e-06	10.5978750820312
SEC14L1	0.733196186622108	5.78193996901187	6.84153126147396	4.44071088984221e-09	2.67809025972022e-06	10.5961396361461
PLAU	1.94453800382677	6.00309875818186	6.82524632335287	4.73485113355663e-09	2.7840924665313e-06	10.5351865787267
MYO1F	1.17844755661449	5.80942412455604	6.80482281361631	5.131330664225e-09	2.94363163957493e-06	10.458761980973
HCK	1.50601987469505	5.90211198151713	6.77885464748131	5.68355816051334e-09	3.11222729890636e-06	10.3616206348525
SLC2A3	1.48811880077013	5.48560406918755	6.77857254516029	5.68987133728628e-09	3.11222729890636e-06	10.3605655483034
TSTD1	-0.576588668706149	8.62889464270686	-6.77151566474635	5.85009093470112e-09	3.12713951782205e-06	10.3341736286194
ENTPD5	-1.00177649268289	7.37618989631295	-6.74914450008503	6.38831615170016e-09	3.33895990862195e-06	10.250526280878
RBMS1	1.35775472846703	5.86789476122241	6.73259230926763	6.81803705149997e-09	3.48609198807129e-06	10.1886547881044
C1QB	1.38192566832069	5.77229995908914	6.7088366498056	7.48555030447725e-09	3.74596049279372e-06	10.0998851413774
PTGS2	2.7889974053616	5.15079430819061	6.65547382667476	9.23180157684067e-09	4.52358277265193e-06	9.90060719795603
MSN	0.835255010539952	5.7392075070213	6.63463326793479	1.00190789795445e-08	4.73663459700749e-06	9.8228304936003
SERPINB9	0.988149680942197	5.26119300106102	6.63335778604136	1.00693762691486e-08	4.73663459700749e-06	9.81807136145537
MMP12	2.92217763408107	8.5769998298638	6.61355772850978	1.08831936084002e-08	4.93584939813989e-06	9.74420689078956
MS4A6A	0.621698509624697	5.09042087746762	6.61139305904708	1.09760428595624e-08	4.93584939813989e-06	9.73613320487052
FPR3	0.819205504614671	4.55576366247421	6.60801651019761	1.11224497492098e-08	4.93584939813989e-06	9.72354016426094
SGK2	-0.94712833833947	6.81302660462005	-6.59982995165442	1.1485537327479e-08	4.97206362182178e-06	9.69301125591086
KYNU	1.44924417037373	4.9422650301459	6.59671321194949	1.16268494557907e-08	4.97206362182178e-06	9.68138972021336
ADAM19	0.515621980520099	4.76163105909938	6.58617166223336	1.21177469998914e-08	5.0894537399544e-06	9.6420881252058
USP30	-0.579262834617232	6.1621902257892	-6.57313994895077	1.27532023882923e-08	5.26237403811638e-06	9.593513758132
C1R	1.63545424822368	6.98239924952979	6.55977027365383	1.34396035018817e-08	5.44201596121852e-06	9.54369275252398
SH3BP5	1.13787162297382	6.4985133612078	6.55479179171689	1.37044868923645e-08	5.44201596121852e-06	9.52514427799589
FGR	1.26831662532332	5.30592204182842	6.55117388051008	1.39002330583514e-08	5.44201596121852e-06	9.51166610148907
INHBA	1.78856554014181	4.3411300373661	6.54710759737596	1.41235601457885e-08	5.44201596121852e-06	9.49651875128905
TGFBI	1.7011276700715	8.40023913135035	6.5415800431362	1.44328775859136e-08	5.44201596121852e-06	9.47593004149531
ICAM1	1.0575332409643	5.73703078621499	6.53456479297531	1.48351673465023e-08	5.44201596121852e-06	9.44980345098845
SLA	1.00270459404793	6.32864141199519	6.53016438744067	1.50931816957338e-08	5.44201596121852e-06	9.43341716878946
CSTA	1.63947331739163	5.71062201217899	6.52929799408794	1.51445055310648e-08	5.44201596121852e-06	9.43019106163196
IGH /// IGHA1 /// IGHA2	1.80517270702344	11.7203177948529	6.52494585569088	1.54049579574764e-08	5.44201596121852e-06	9.41398630756864
PROK2	2.47601389084439	3.95489026967999	6.51710577961245	1.58854380299538e-08	5.44201596121852e-06	9.38479834400716
LCP2	0.885504821262031	4.2083890161365	6.51635101346715	1.59324732689234e-08	5.44201596121852e-06	9.38198866913114
TUBB6	1.63073576732548	6.26652011490001	6.51358178652111	1.61062345392336e-08	5.44201596121852e-06	9.37168039923851
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31	1.43541923494673	7.20159419218394	6.51215531239619	1.61964760750551e-08	5.44201596121852e-06	9.36637068029559
SLC26A2	-2.48998109935925	9.43898843394529	-6.50693553438175	1.65309975419233e-08	5.47618397445121e-06	9.34694266215332
CD93	1.56925759184792	6.70828534407475	6.50316373282566	1.67769906858897e-08	5.4804836240573e-06	9.33290538272364
CXCL11	2.7478819129488	5.2993241040966	6.49215383154857	1.75160651452308e-08	5.57647384564173e-06	9.29193714286784
IL1B	2.30111858204895	8.02097956107023	6.48859927568886	1.77615223290529e-08	5.57647384564173e-06	9.27871263607306
ANXA5	1.01439419777976	9.31037708481072	6.48812663652976	1.77944166971528e-08	5.57647384564173e-06	9.2769542896798
IGSF6	1.05516919644522	3.67655163561364	6.48383944435463	1.80955742319475e-08	5.57647384564173e-06	9.2610056124775
CTHRC1	2.49643899271723	5.36025072440016	6.48134607013642	1.82730490769794e-08	5.57647384564173e-06	9.25173077535166
IL1RN	0.991307953801217	5.30230932576175	6.47828351073613	1.8493408161567e-08	5.57647384564173e-06	9.24033939671816
FKBP11	0.992722890620305	7.15293855378116	6.47447807881158	1.87709040490809e-08	5.588502066258e-06	9.22618595237576
GMFG	1.40028591713331	6.38850761785495	6.46825524599878	1.92336281447155e-08	5.64778184037337e-06	9.20304415888084
SLAMF8	0.898015385528431	4.8649378018971	6.4653927952653	1.94502690931226e-08	5.64778184037337e-06	9.19240022926886
RGCC	0.97645081976992	4.41560223313039	6.45721095989407	2.00829723389949e-08	5.72976784486508e-06	9.16198019289147
MLKL	0.899025687196309	7.30444195427571	6.45502066920474	2.02557930531302e-08	5.72976784486508e-06	9.15383767293946
TIMP1	1.73175692045226	9.31060958327872	6.45241323511868	2.04634565888039e-08	5.72976784486508e-06	9.1441449394861
RILPL2	0.98556577045215	6.61006783871922	6.44222775861745	2.12951409792063e-08	5.89249077448154e-06	9.10628765037058
CCR1	1.5616822216272	5.35091807236931	6.43667071482899	2.17629767910076e-08	5.91252530793171e-06	9.08563709785085
IGKV1OR2-108 /// IGKV1OR2-108	2.18828806358104	8.50650668538382	6.43031524055397	2.23105680737414e-08	5.91252530793171e-06	9.06202282858755
DUSP4	1.26547735285411	5.65457579276087	6.4287406138785	2.24483427358233e-08	5.91252530793171e-06	9.05617273096674
IDO1	2.55206639684011	7.25996720007105	6.42718883078348	2.25849461042427e-08	5.91252530793171e-06	9.05040771804624
CXCL9	2.0026340941705	5.79920575454655	6.41938067928088	2.32849387470755e-08	5.91252530793171e-06	9.02140299872749
PLA2G7	1.42537197209679	4.83761133233265	6.41934473973492	2.32882100456522e-08	5.91252530793171e-06	9.02126950774093
CD86	0.796388086389825	4.0986025811936	6.41695734029381	2.35065428042776e-08	5.91252530793171e-06	9.01240220161325
SLC2A14 /// SLC2A3	1.46241882609522	5.50354742465314	6.41686280993433	2.35152295600364e-08	5.91252530793171e-06	9.0120511064393
C1QA	1.33689353629652	6.1550116172257	6.41278912531082	2.38926233872717e-08	5.91252530793171e-06	8.99692180214673
AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2	1.91507645249843	8.09460648424609	6.41143534107202	2.40193685804348e-08	5.91252530793171e-06	8.99189429955701
SAMD9L	0.962875402007789	6.46490027784227	6.41023023372795	2.41327563589049e-08	5.91252530793171e-06	8.98741907313009
TDP2	-0.783202625074418	11.1774683564481	-6.40651936845679	2.4485261707765e-08	5.93704490068694e-06	8.97363941841564
LOC100130872 /// SPON2	1.11893406511644	6.07687950980267	6.39382625468777	2.57301583512027e-08	6.17523800428864e-06	8.92651526985707
CEMIP	1.34669947339771	5.41049945205739	6.3848839183258	2.66447677817518e-08	6.27958553506308e-06	8.89332510715994
EVI2B	1.83967670490371	6.57825472199281	6.3842496961315	2.6710848835624e-08	6.27958553506308e-06	8.8909714262065
BLOC1S5-TXNDC5 /// TXNDC5	0.754139014327095	10.0415288169622	6.38181627589249	2.69659072721671e-08	6.27958553506308e-06	8.881941037036
CD53	0.732285002330448	4.93456746803068	6.37502069015553	2.76910746876291e-08	6.38523604561801e-06	8.85672565839815
ZYX	0.608502104731187	6.79763982953139	6.36637075219456	2.86422194959035e-08	6.42020490613189e-06	8.82463592832515
IFITM2	1.24789540046655	9.29759221342898	6.36551845660238	2.87376767595582e-08	6.42020490613189e-06	8.82147444884973
CPVL	1.09084333146218	5.7168850980359	6.36453569810026	2.8848138379649e-08	6.42020490613189e-06	8.8178291203738
NHEJ1 /// SLC23A3	-0.758628530871896	6.68124245096351	-6.36376909611621	2.89345969409005e-08	6.42020490613189e-06	8.81498564153101
APOL3	0.890359617422985	5.83540626640967	6.35777631001549	2.96194064023051e-08	6.4677531357137e-06	8.79275915195148
CD274	1.18689738183311	5.5178395911047	6.35629951923419	2.97906213558959e-08	6.4677531357137e-06	8.78728245149239
IGHG1 /// IGHG2 /// IGHM /// IGHV4-31 /// MIR8071-1 /// MIR8071-2	2.79063312303277	11.0548477590144	6.35472836831516	2.99738559435711e-08	6.4677531357137e-06	8.78145604623724
MIR155 /// MIR155HG	1.47557039109153	3.9106752550701	6.33577367084848	3.22746873435959e-08	6.90091496655795e-06	8.71118399350932
PDE4B	1.34428576784797	4.45846332184356	6.3286125231648	3.31889017657805e-08	7.01487236923222e-06	8.68464417289245
IGK /// IGKC	1.77757601669257	8.84041470370187	6.32695494000126	3.34041541392011e-08	7.01487236923222e-06	8.67850175505835
COL6A3	2.05901657103883	8.144732029639	6.32283238723118	3.39455384113617e-08	7.03273269957695e-06	8.66322621929018
PECAM1	1.23618010294963	5.90470274632826	6.32017880749229	3.429861522387e-08	7.03273269957695e-06	8.65339465505189
MPEG1	1.36164692167259	5.90092399330197	6.31952449205546	3.43862355634077e-08	7.03273269957695e-06	8.65097051231863
THEMIS2	1.31134036524429	5.07560677904422	6.31454450483156	3.50604399859888e-08	7.10880645233153e-06	8.63252180220757
CD163	0.980835073322037	4.70066802674528	6.30692595628183	3.61173540233407e-08	7.14044672618039e-06	8.60430321139027
ENTPD1	1.21848822133358	4.88177420725576	6.30655546518321	3.61695512120076e-08	7.14044672618039e-06	8.60293108768305
PXDN	1.41110935122057	6.18664225134479	6.30601340331656	3.62460554485878e-08	7.14044672618039e-06	8.60092357224834
IGKC	1.02183298236875	6.44683375420162	6.30470873230501	3.64308506437775e-08	7.14044672618039e-06	8.59609187175889
EMR2	0.934295408587975	4.0432548441742	6.29542585287737	3.77729841690327e-08	7.32784226140534e-06	8.56171881730723
VWF	0.751754275252388	5.74339387337589	6.29382018412656	3.80100661518474e-08	7.32784226140534e-06	8.55577417543704
C5AR1	1.75306298455423	5.29769654029877	6.28923997137538	3.86945005292563e-08	7.38486773060034e-06	8.53881839154453
LCP1	1.17237683364616	7.31170441191041	6.28765737605519	3.89338264708521e-08	7.38486773060034e-06	8.53296018589526
NEURL1B	-0.981685430444374	7.74412917892518	-6.27738638297729	4.05231753080524e-08	7.62484066596314e-06	8.49494696689505
CCL2	2.11150880338997	6.296126844361	6.26869517323495	4.1918279490791e-08	7.79451040109568e-06	8.46278922367821
S100A4	1.64235883878797	8.22352551164818	6.26765930662419	4.20877049719027e-08	7.79451040109568e-06	8.45895701825459
VCAN	1.55615597631692	5.12365717110714	6.26383836413484	4.27185564051505e-08	7.7975612710568e-06	8.44482236523768
RAB31	1.81245303617666	6.89007735584307	6.26354585082308	4.27672365631942e-08	7.7975612710568e-06	8.44374034700404
CTSK	1.71628795454868	7.06043936934197	6.25522051057996	4.41760763934681e-08	7.99247166749516e-06	8.41294842172581
IGKV1-37 /// IGKV1-37 /// IGKV1D-37 /// IGKV1D-37	2.23430627593063	8.14075578189515	6.24954768391002	4.51623523228536e-08	8.10853837124821e-06	8.39197129229312
SEMA4D	0.704179391528062	4.73336340650764	6.24454334282718	4.60505380494807e-08	8.19065000343288e-06	8.37346899576688
CYTIP	1.69768827475318	5.65398942166889	6.24233787795687	4.64474561366014e-08	8.19065000343288e-06	8.36531570589204
SELL	2.18500201254593	6.1469113363166	6.24114023437139	4.66644175365649e-08	8.19065000343288e-06	8.36088840991223
PKIB	-1.53362335208763	7.71182505507693	-6.23540322439168	4.77177518868526e-08	8.31349277317611e-06	8.33968273701577
COL4A1	1.93874608275321	7.09922184229692	6.2272421799626	4.92569412408942e-08	8.43339379916449e-06	8.30952334954927
RGS5	1.02869531327252	5.57072646079757	6.22403034228464	4.98761277076322e-08	8.43339379916449e-06	8.29765592331162
IGKV1-17 /// IGKV1-17	2.63143598263454	8.14315527231201	6.22267958239986	5.01388331873171e-08	8.43339379916449e-06	8.29266533941916
FAM26F	1.09549495949739	4.82859265027805	6.22267353997806	5.01400114416378e-08	8.43339379916449e-06	8.29264301524587
MMP1	3.95047185268229	8.20372067127214	6.22237237471806	5.01987726140744e-08	8.43339379916449e-06	8.29153034310847
VIM	0.928448932367281	5.98910459324366	6.21691698833631	5.1275101149923e-08	8.50419900841581e-06	8.27137685751317
IL13RA2	2.11194859349779	4.42030711762257	6.21657476892222	5.13433783671363e-08	8.50419900841581e-06	8.27011272889642
SELP	1.50733222705857	6.1871677486916	6.21040412870723	5.25901021158316e-08	8.59682009741735e-06	8.24732117462882
WIPF1	0.863081380690938	4.64596872363466	6.20946311570119	5.27828481939136e-08	8.59682009741735e-06	8.24384587402011
LOC101928620 /// POU2AF1	1.19217011470492	4.69170911547297	6.20841137929972	5.29991034917311e-08	8.59682009741735e-06	8.23996177351988
AKAP2 /// PALM2-AKAP2	1.48861717307676	6.83274553081431	6.19405316208852	5.60408719836389e-08	9.02795417161086e-06	8.18694888721283
CLEC2B	0.871663140802393	4.81188006395344	6.17983970087151	5.92225285776579e-08	9.44313709639573e-06	8.13449368354917
abParts /// IGKC /// IGKV4-1 /// IGKV4-1	2.34270993877114	8.06899022455231	6.17897791765466	5.94211007766398e-08	9.44313709639573e-06	8.13131399682142
ITGB2	0.897241392605268	5.15279617807931	6.17450564596064	6.04622630260171e-08	9.54411024410686e-06	8.11481422253619
GPR65	1.25918254042609	4.69303124309451	6.16860376421781	6.1864000752516e-08	9.70027531799452e-06	8.09304368697716
SERPING1	1.5527884385449	5.42942891104031	6.16222071934605	6.34163333021486e-08	9.8778288693148e-06	8.06950286064256
FGFR3	-0.675932543629001	5.2297866235628	-6.16019823052013	6.39162123899925e-08	9.88782605696161e-06	8.06204487341194
AQP9	1.90470493344458	6.02809697852621	6.15715650954019	6.46753763087819e-08	9.88782605696161e-06	8.05082934812114
COL18A1	0.866569578244352	5.92060711537915	6.15689238464914	6.47417182301058e-08	9.88782605696161e-06	8.04985551056462
TREM1	1.70480094019209	5.40587207271118	6.15432768311288	6.53894320091439e-08	9.92231897325848e-06	8.04039979821868
COL15A1	2.47091552177423	6.90341472391647	6.1470404801034	6.72651091783124e-08	1.01098463685439e-05	8.01353712607411
RP11-532F12.5	-0.701361639326043	6.86601528275286	-6.145785820762	6.75933942761985e-08	1.01098463685439e-05	8.00891274031766
CLEC4A	1.16059561703381	4.26337155928775	6.14456335657896	6.79147842784836e-08	1.01098463685439e-05	8.00440719994462
AKR1B1	1.32368887446929	7.00835091524549	6.13794361499774	6.96816518512706e-08	1.02950022358782e-05	7.98001245691177
C2CD4A	1.90334833877271	6.39180785401314	6.1366433371432	7.00340288154977e-08	1.02950022358782e-05	7.97522135811324
FCGR3A /// FCGR3B	2.15423742276678	4.84448837482742	6.12602391278818	7.29788735722251e-08	1.06612615305511e-05	7.93609992398742
MZB1	1.77273789559927	6.01997309137783	6.11401391494155	7.64575700314973e-08	1.11005064638322e-05	7.89187228459098
FPR1	1.35152687079644	5.09646736790882	6.10589126992706	7.89030354183813e-08	1.13852723499407e-05	7.86197017207587
IGH /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC102725526	1.97982948040007	7.23142995227647	6.09892845863341	8.10609606705083e-08	1.15927246286694e-05	7.83634431849204
COL5A2	1.99426226174275	5.91732530633927	6.09808435804176	8.13265120633694e-08	1.15927246286694e-05	7.8332381118312
C3AR1	0.920638721864727	6.09691497052486	6.07722000618109	8.81717036127581e-08	1.2481288328358e-05	7.75648791682514
GZMB	1.55694927546236	5.4941841951525	6.07590614153364	8.86213924675076e-08	1.2481288328358e-05	7.75165667319925
IGLC1	1.11046990936682	7.53070808002243	6.07268384493926	8.97339210661821e-08	1.25627489492655e-05	7.73980882333122
CSF1R	0.696463418635667	5.59061863304603	6.06797909876833	9.13831960778223e-08	1.26647996659795e-05	7.72251264534945
ZNF137P	-0.52022082127444	3.99512177372771	-6.06753677181097	9.15397935041037e-08	1.26647996659795e-05	7.72088665396087
CD300A	0.580477191148367	4.55728970946958	6.06439227321628	9.2660739145611e-08	1.27449157000279e-05	7.70932822229633
CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@	1.79194256191529	8.49299926376981	6.06121332385677	9.38077999979489e-08	1.28276712555335e-05	7.69764445677568
PFKFB3	1.63571197739604	8.0156210232261	6.0546488597758	9.62211992194918e-08	1.30816335586269e-05	7.67352187403516
FCGR1A /// FCGR1B /// FCGR1C	0.946862100770378	4.82169818844161	6.05106756702382	9.756369713185e-08	1.31879204398914e-05	7.66036398415639
ANXA1	1.5683027749534	5.5625799223771	6.04932634430039	9.82231120107116e-08	1.32011862542396e-05	7.65396723053395
CLEC7A	0.697045670317327	3.79401174706035	6.04706627361099	9.90856126067607e-08	1.32366564924064e-05	7.64566497052224
RUNX2	0.253525161708423	3.98509485800337	6.04569496804856	9.96125935015277e-08	1.32366564924064e-05	7.64062787283907
TRPM6	-1.09048205608192	5.88877115926471	-6.03365138597739	1.04361827218704e-07	1.37898324504714e-05	7.59639987943825
GPR183	1.49173144130378	5.24882737761265	6.03063133466594	1.05587529773634e-07	1.38738474875747e-05	7.58531227183562
BCL6	0.970557427328429	5.42616046340734	6.02337074501512	1.08592978150107e-07	1.41443195635506e-05	7.55866122272443
IL10RA	1.20431494067259	5.68018065822303	6.01947937297678	1.10238518066892e-07	1.41443195635506e-05	7.54438028245534
CXCR2	2.07054247454875	5.44363183725741	6.01907881397333	1.10409298628607e-07	1.41443195635506e-05	7.54291038710308
IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31	1.57158210095635	7.50974571249686	6.0164040501837	1.11556440668936e-07	1.41443195635506e-05	7.53309560082967
COL1A1	1.18193965890158	6.69592847992117	6.01333914629346	1.12885434283225e-07	1.41443195635506e-05	7.52185041991752
QKI	0.661707853284927	4.30210943080422	6.01311213751282	1.12984490985033e-07	1.41443195635506e-05	7.52101757160218
MS4A7	1.03422436502206	4.92110916334047	6.01290649974211	1.13074296679697e-07	1.41443195635506e-05	7.5202631351249
SELPLG	0.510086728795994	5.22650557669063	6.01187050043229	1.13527813333853e-07	1.41443195635506e-05	7.51646238506311
NCF1 /// NCF1B /// NCF1C	1.2025983659382	4.95898230103858	6.01039004872095	1.14179023013829e-07	1.41443195635506e-05	7.51103133362089
ARMCX2	0.813141916830688	5.4335457503754	6.01035304847728	1.14195345728217e-07	1.41443195635506e-05	7.51089560167389
VNN2	1.66489908093006	5.13385358450964	6.01020408429347	1.14261084909635e-07	1.41443195635506e-05	7.51034914232134
IFITM3	0.978027193472579	10.518525311808	6.00831071757064	1.15099919335711e-07	1.41735607475179e-05	7.50340378912092
LINC00152 /// LOC101930489 /// MIR4435-1HG	1.32693963589875	6.83914599924269	6.00693645786753	1.1571258939875e-07	1.41747922013469e-05	7.49836295816805
GBP5	1.4842444946184	5.11765989924171	6.00542910849431	1.16388310622435e-07	1.41836946416563e-05	7.49283424522785
TNFAIP2	0.665307924206927	5.36131594346602	6.00205606645272	1.17914592897425e-07	1.42823272266724e-05	7.4804635959056
CYAT1 /// IGLC1 /// IGLV1-44	0.775329224783614	6.65646218342758	6.00096582159057	1.18412151751748e-07	1.42823272266724e-05	7.47646544930114
CXCL1	2.58348685771962	8.04774947660351	5.99478726489878	1.21271442800762e-07	1.45525731360915e-05	7.45381051735163
LILRB2	1.50403760578454	4.5790263340484	5.98970850980685	1.23672926526445e-07	1.46793617562629e-05	7.43519215955061
CDX2	-0.87786119683196	6.70929724938257	-5.98914383393326	1.23942826918301e-07	1.46793617562629e-05	7.43312231735281
STAP2	-0.706533548558648	8.78025834078562	-5.98860612110836	1.24200382206476e-07	1.46793617562629e-05	7.43115135023978
PLA1A	1.33971946451549	4.65324025214474	5.98028634485108	1.2825366846027e-07	1.50826314109278e-05	7.40066061185869
STEAP4	1.08482770630629	3.81586649837413	5.97489140206013	1.3095178923928e-07	1.53107069400478e-05	7.38089409701578
ARHGDIB	0.882305610082425	7.39058358175628	5.97280703272904	1.32009221433252e-07	1.53107069400478e-05	7.37325827147163
HEG1	0.966722261679308	6.36443889175019	5.97253866356115	1.3214598251827e-07	1.53107069400478e-05	7.37227517889986
LAPTM5	1.44480914746932	7.75328125198087	5.96870697366592	1.34113993932609e-07	1.54625545945831e-05	7.3582399966872
ITGA5	1.08591993059285	6.49739721685734	5.96738300796696	1.34800730180114e-07	1.54648027675962e-05	7.35339089273988
SH3BGRL2	-0.667709377076442	8.68459010337827	-5.9638461476363	1.36652419653693e-07	1.54648027675962e-05	7.34043813984782
MMP10	2.43106138062948	4.78041249216766	5.96168033250672	1.37798729247546e-07	1.54648027675962e-05	7.33250732458967
SERPINE1	1.04062870439589	4.40126445654756	5.96163072741458	1.37825095225056e-07	1.54648027675962e-05	7.33232568766485
CSF3R	1.20900304430119	5.86656044577443	5.96147714128046	1.37906760650593e-07	1.54648027675962e-05	7.33176330984416
THBD	1.02334974134921	4.65927041278275	5.96115426861332	1.38078596139252e-07	1.54648027675962e-05	7.33058107580507
C1orf162	0.993298770199729	4.75438556357837	5.95710178979267	1.40253483808859e-07	1.56185960036845e-05	7.31574373145423
GPR116	1.33107534726312	5.21935362174419	5.95613034555879	1.40779861937973e-07	1.56185960036845e-05	7.31218732798791
CCL18	1.72920322258317	6.33502244523844	5.95155103701581	1.43287642612007e-07	1.58221847616639e-05	7.29542454127265
CFH /// CFHR1	1.57286094885067	5.88526796462943	5.94847955935308	1.44994430478571e-07	1.5902321090088e-05	7.28418291996624
RHOQ	0.912653095213249	5.75783063140065	5.94781634884411	1.4536560520276e-07	1.5902321090088e-05	7.28175574369699
FLJ32255	0.663824393385159	3.79922694654253	5.94416011534051	1.47428827689565e-07	1.6016064209817e-05	7.26837602040473
LOC100996756	-0.551170872797226	4.46924991737224	-5.94356522473958	1.47767259078669e-07	1.6016064209817e-05	7.26619924243974
PLVAP	1.09397956589949	6.803757507161	5.94191245156829	1.48711561060739e-07	1.60444766795806e-05	7.26015180873314
AIM2	1.38814375290556	5.32904910829674	5.93918138584069	1.50285055908154e-07	1.61402032646566e-05	7.25015980511495
MMP2	0.566302151973318	4.64471764443007	5.93686446634912	1.51632863867761e-07	1.62109316280442e-05	7.24168385901637
PDPN	0.697004435241654	3.81220311072372	5.92952668570952	1.55980930781625e-07	1.65685886786518e-05	7.21484530775456
