logFC	AveExpr	t	P.Value	adj.P.Val	B
IL7R	0.955532391847737	7.58200555080117	4.23998199920939	4.38223823980235e-05	0.00525868588776282	1.90740356593588
PDIA4	0.362815285019257	8.67929765691133	4.23402012240618	4.4847017205344e-05	0.00535432408461773	1.88647106531041
TPK1	0.506296477695999	7.72846816613014	4.23213189404636	4.51763050860535e-05	0.00536639745264635	1.87984585733769
TMEM192	-0.342932148767323	6.12699518741623	-4.2302141221616	4.55131203942722e-05	0.0053792391541371	1.8731191944688
SAV1	0.235816530483195	5.44559970633369	4.22246080191413	4.68995617356236e-05	0.00551538846010933	1.8459467709981
LOC101929272	0.802419880831566	4.80051572511511	4.21569047778431	4.81433008024193e-05	0.00563348475061145	1.82224912749938
HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI	0.366961474248983	5.58186754860676	4.20952488762581	4.93034379821675e-05	0.005740677531389	1.80069235845238
SNX10	0.786488553853911	6.95589564646511	4.20451655547656	5.02655221116518e-05	0.00580161323550234	1.78319869538046
CD84	0.156062228276467	4.22891282194922	4.20196361490185	5.07628393229986e-05	0.00580161323550234	1.77428736223853
C17orf49 /// RNASEK-C17orf49	0.286488894219407	7.38317989928141	4.20160216976532	5.08336298201401e-05	0.00580161323550234	1.77302601650628
BNIP3L	0.368387143510688	8.43240627303499	4.20084793158161	5.09816555903468e-05	0.00580161323550234	1.77039418513245
IGLV1-44	0.879894039997508	6.88984511992295	4.20044900002422	5.10601164859262e-05	0.00580161323550234	1.76900229710908
CXCL6	1.69384527815216	5.77718776179726	4.1970822559173	5.17269098859895e-05	0.00584911981018496	1.75725944928566
S100A11	0.437113237698179	10.1201859961224	4.19556932720665	5.2029262822243e-05	0.00585448573895297	1.75198475993088
LAMP3	1.04076488654509	6.33046252512753	4.1943598338586	5.22721940977944e-05	0.00585448573895297	1.74776897284404
S100A2	0.468500537998459	5.4340609036987	4.18999363345663	5.31582475308383e-05	0.00592550702334273	1.73255764147064
NCF2	1.05021139821464	5.28970652665546	4.18700879588812	5.37722460251658e-05	0.00596567559675424	1.72216550290732
HLA-DMA	0.60904693526836	9.10216204767377	4.18313909381544	5.45783977918111e-05	0.00602668505194083	1.70870067166772
NFKBIE	0.300104932117489	6.49641382410251	4.17818502376277	5.56273785892707e-05	0.00609120438126357	1.69147606822468
ANXA1	0.857557567711964	5.99490233254594	4.17778250321994	5.57134528397204e-05	0.00609120438126357	1.69007721959235
ICAM1	0.608238416639307	6.04366337642159	4.17672762656765	5.59396320728287e-05	0.00609120438126357	1.68641175782327
SLA	0.561983564531801	6.61195544039552	4.1753064596271	5.6245741245624e-05	0.0060963125995257	1.6814745942871
LOC286161	-0.241422021627137	4.80191981226797	-4.16190346104446	5.9212755417391e-05	0.00638845874961943	1.63497309551971
TAP1	0.405185543604805	9.01484778854792	4.16062314719796	5.95039006136319e-05	0.00638984521604844	1.63053682529318
MMP7	1.15402837164491	7.24104411388891	4.15946275574013	5.97689603541946e-05	0.00638984521604844	1.62651695314189
C5orf20 /// TIFAB	0.171660109927214	3.62381256767158	4.15469433611844	6.08701048044507e-05	0.00647812156108905	1.61000668789652
GNB5	0.227132226301713	4.56847298755738	4.15314297527867	6.12325250154266e-05	0.00648733778541817	1.604638237205
TMEM163	0.838815428169494	4.89957988109362	4.14989207754668	6.19987008193102e-05	0.00653905579941783	1.59339337212888
