logFC	AveExpr	t	P.Value	adj.P.Val	B
FCGR1A /// FCGR1B /// FCGR1C	1.23017732597277	4.84588180105213	6.56158196208021	1.16298533933109e-07	0.000127708624170025	7.58395309718905
SLC15A3	0.900129835663014	5.58604181021458	6.55287386455723	1.19455345737269e-07	0.000127708624170025	7.55895990366428
FAM129A	1.70724788618823	5.73023613234579	6.46590613344283	1.56123289492974e-07	0.000159653033429337	7.30907035409075
NCF2	2.34813362984062	4.76208043097142	6.44423453226288	1.66903829509116e-07	0.000163565752918934	7.24672311121514
LCP2	1.05936284055106	4.25444251292592	6.37110894111428	2.0911708483648e-07	0.00019036807482858	7.03613501379195
ADA	1.00809449163284	5.1739082732748	6.36906351735983	2.10440899045199e-07	0.00019036807482858	7.03024003542657
BASP1	1.25505986243959	5.39467031319159	6.32920860813212	2.37983854865006e-07	0.000200810995525393	6.91532984458291
MS4A6A	0.766299883130598	5.07343918205372	6.32121930532203	2.43926607914066e-07	0.000200810995525393	6.89228444484969
WARS	1.62739777561989	8.20241108341039	6.31637992445306	2.47598591421616e-07	0.000200810995525393	6.87832342354513
RBMS1	1.56620554863253	5.82280652884284	6.27472705443858	2.81589807436799e-07	0.000218349388256004	6.75810911648859
CCL11	1.80657127136355	6.18431502893236	6.26767685278827	2.87790435201366e-07	0.000218349388256004	6.73775274133945
APOL3	1.04062123041296	5.88437515987592	6.25589518869768	2.98459901984333e-07	0.000219368027958485	6.70372947779036
CCL4	2.26843863260704	6.84006204515268	6.242290502644	3.11275406204382e-07	0.000221854471331123	6.66443321692119
CTHRC1	2.92490740108591	5.26845735983563	6.21604012742048	3.37585577487708e-07	0.000233529787720908	6.58858578753087
CXCL11	2.70454885190905	5.16504702290344	6.17694241286169	3.80968712900171e-07	0.000256010975068915	6.47555919796769
S100A9	2.48613941340016	7.56724594117066	6.16044984745912	4.00907683816686e-07	0.00025963188693715	6.42786132414342
CXCL10	2.31789681720428	6.8725022776376	6.1427343010589	4.23493312338524e-07	0.00025963188693715	6.37661389127344
SAMHD1	1.02638564789346	5.91123750459419	6.13732766755596	4.30637281812061e-07	0.00025963188693715	6.36097107936664
TNFSF13B	1.86937130416155	6.64179907807778	6.13128659382798	4.38762670827581e-07	0.00025963188693715	6.34349129071829
FILIP1L	0.933095005147515	5.05684922474716	6.12141541103197	4.52371957850707e-07	0.00025963188693715	6.31492604147461
C1R	1.85781850999243	6.84037574986379	6.12125998168057	4.52589598827515e-07	0.00025963188693715	6.31447622950266
S100A4	1.95963254727119	8.15624868940187	6.10437577723446	4.7686820291693e-07	0.000261440911966191	6.2656079341947
HTRA1	1.43171364122279	6.30292734966519	6.10020370115684	4.83066067589614e-07	0.000261440911966191	6.25353096482705
IFI30 /// PIK3R2	1.3739692631819	9.30700040217795	6.09619974465008	4.89090141433351e-07	0.000261440911966191	6.24194005175058
FCGR2A	1.17539177776423	3.65991522419489	6.0109316440684	6.36875100484974e-07	0.000313132527529946	5.99497024520384
SLA	1.12069353842664	6.33953146318955	6.0082789752061	6.42129567418931e-07	0.000313132527529946	5.98728338728752
CHST15	0.997564662725068	4.67600368084283	6.00806915413392	6.42547035339919e-07	0.000313132527529946	5.98667536265789
MMP1	4.38132701945399	8.58321671957498	6.00597159383766	6.46735401311894e-07	0.000313132527529946	5.98059693094594
INHBA	2.0136340645707	4.33369422074758	6.00317635627322	6.52359432354055e-07	0.000313132527529946	5.97249653216312
RGS5	1.24092447129218	5.51676513407866	5.99271632551473	6.73843422800645e-07	0.000316975946085423	5.94218213865526
HCK	1.70487644412685	5.86541388884137	5.97631321993146	7.08970654382094e-07	0.000318563873548461	5.89463794014821
CSF1R	0.840867265273102	5.57529308414213	5.97355263563414	7.15060285825428e-07	0.000318563873548461	5.88663571349942
CD300A	0.723695086497007	4.57338791198538	5.9717358089285	7.19096630280431e-07	0.000318563873548461	5.88136908967311
AQP9	2.2231306971093	6.16221796309073	5.96141408461796	7.42464927350429e-07	0.000318563873548461	5.85144682800956
PCDH7	0.44050256498598	3.47070361892708	5.96026980342829	7.45101974567005e-07	0.000318563873548461	5.8481294370283
IGFBP5	0.872498982827675	4.91921710223327	5.9542463810319	7.59138703257411e-07	0.000318563873548461	5.83066636939417
TNFAIP2	0.802837188534888	5.34066458577176	5.94881205895126	7.72029795589383e-07	0.000318563873548461	5.81491045690735
CLEC2B	1.0731919805121	4.79555587645895	5.9419582364744	7.88601331469996e-07	0.000319791436485764	5.79503793288522
CSF3R	1.51547764632326	5.93663845579394	5.92437682075637	8.32758270647425e-07	0.00033197414450216	5.7440560176906
VWF	0.886392979799306	5.70731691765953	5.90479475618869	8.84861400037306e-07	0.000343365964747188	5.68726479561338
SLAMF8	1.04819385961611	4.818739688008	5.90273346252911	8.90532476597723e-07	0.000343365964747188	5.68128624510642
PDGFRA	0.446317869992137	4.68897519143495	5.89374382313957	9.15693521501659e-07	0.000345062997940157	5.65521183162043
COL15A1	2.66625799715938	6.75782574862757	5.89073396094554	9.24275887339706e-07	0.000345062997940157	5.64648139135051
LOC101928916 /// NNMT	2.22395164580541	6.13471708236516	5.88446015745698	9.42424889068908e-07	0.000346341146732824	5.62828298274261
GZMH	0.608216785841597	4.2765426864365	5.87812149013313	9.61123920470108e-07	0.000347778993991645	5.60989569680381
CPVL	1.34881021844598	5.66986031507693	5.87265438974169	9.77549917931588e-07	0.000348363243481075	5.59403609399461
SPP1	1.87232808704582	4.24684932793969	5.86006634352718	1.01644739698792e-06	0.000355989353449455	5.55751730057026
TREM1	2.06283834830876	5.47236195631525	5.85603754175645	1.02922091983686e-06	0.000355989353449455	5.54582892479023
FAM26F	1.26143323171046	4.88913638286673	5.84469059787448	1.06606714274134e-06	0.000363035996544269	5.51290778567407
C1orf162	1.22720860396066	4.78125523076378	5.84036326133126	1.08046427542937e-06	0.000363035996544269	5.50035228802951
PTGS2	3.0572284879234	4.88666025026457	5.83283069300114	1.10599100672237e-06	0.00036637899264944	5.47849638269517
CFH /// CFHR1	1.91026503220515	5.8251863978315	5.82651900729553	1.12784451977768e-06	0.000368429209794041	5.46018230513347
FGR	1.46330371953753	5.36091412525456	5.80797021602655	1.19460071426761e-06	0.000378173991140149	5.40635799209791
LY96	2.37494393574817	5.34641682041271	5.80579519119298	1.20268312138343e-06	0.000378173991140149	5.40004630984843
SELL	2.38620264651467	6.05348603403309	5.80493037624001	1.20591196154384e-06	0.000378173991140149	5.39753669782084
IL18R1	0.64058697595304	4.17680993968266	5.78745526816176	1.27304694718423e-06	0.000392184587820371	5.34682391975822
ADAM19	0.556606976003025	4.70125646141281	5.78413047853711	1.28623712840827e-06	0.000392184587820371	5.33717504506537
FCGR1B	1.56454494618826	4.30738145193281	5.78054565042467	1.30061215348592e-06	0.000392184587820371	5.32677140296051
LOC100130872 /// SPON2	1.24495881501384	6.06233666998356	5.76939479664214	1.34636217162556e-06	0.000400840990843458	5.29440948127895
RILPL2	1.06516934119849	6.58887860987123	5.76380490870203	1.36989874258696e-06	0.000402129386742098	5.27818619527135
CCR1	1.76182067611819	5.40530619685537	5.76029568464341	1.38488436760671e-06	0.000402129386742098	5.26800141730546
COL6A3	2.26372688884798	7.9440954026787	5.75449997614021	1.40999393909624e-06	0.000404427529848091	5.25118042855083
MGP	1.27050211178709	4.20197380683646	5.74391348414884	1.4570405692511e-06	0.000412886676973325	5.220454555686
SLC2A3	1.56710024841313	5.39475817362391	5.70955164583818	1.62083438572309e-06	0.000453833628002465	5.12072068303303
CSTA	1.82182807427874	5.68807559685473	5.68817086608894	1.73191453007861e-06	0.000479230938205282	5.0586626058121
CTSK	2.01555483708015	6.8707352293884	5.67024033205008	1.83091436167505e-06	0.000500733788216246	5.006619066581
EMR2	1.08369389333868	4.01079691849673	5.66093933687896	1.88447555586409e-06	0.000509458219240499	4.97962309905053
IL1RN	1.11423739839505	5.26504082022307	5.65032688811207	1.94750393399598e-06	0.000516601592454897	4.94882100963282
ITGB2	1.00117057783791	5.08826758373454	5.64911610543052	1.95482745444243e-06	0.000516601592454897	4.94530680354769
FPR1	1.59426424664009	5.14300537642835	5.64388657728656	1.98677608502196e-06	0.000519210816885738	4.93012856683542
GAS1	1.35576116228455	4.07658369414899	5.63989544580328	2.01150955583423e-06	0.000519897854431001	4.9185447563075
P2RY13	1.69686967550456	4.28418102217927	5.62862434963289	2.08303129689405e-06	0.000527635338602592	4.88583215131108
CEMIP	1.33312017249027	5.23774293617287	5.62811647640441	2.08631320110719e-06	0.000527635338602592	4.88435814666147
LOXL1	1.57128753287264	4.98183139235746	5.62237784728858	2.12375739641418e-06	0.000531391212379378	4.86770299756212
CYTH4	0.458070280297991	5.08282310666307	5.59701736842061	2.29743648859251e-06	0.000568796907491534	4.79410270703891
IL10RA	1.29385965267442	5.5388404314148	5.59014168140347	2.34692126143799e-06	0.000574995709052309	4.77414934617137
TUBB6	1.74618115760279	6.00918030093154	5.57121246338551	2.48872370236886e-06	0.000597644635569779	4.71921910720914
NINJ1	0.653237420860943	6.3050095065283	5.57102292614316	2.49018598154075e-06	0.000597644635569779	4.71866911516537
IL1B	2.6564851218198	7.88978572973267	5.56630218227798	2.52688454778817e-06	0.000600326510747249	4.70497078524004
COX7A1	1.05374315963287	5.49732597092038	5.53508723862122	2.78351358967906e-06	0.000650416202541231	4.61440124396952
RGCC	1.01072612221019	4.28499708669236	5.53398585790907	2.7930287609126e-06	0.000650416202541231	4.61120588163572
CD93	1.70555643954077	6.59406335637724	5.52397094612199	2.88105410181748e-06	0.000664337181124972	4.58215122147295
CXCL9	2.1527758848524	5.75882465624599	5.51581904302274	2.9547445198659e-06	0.00066959759290252	4.55850270486504
CLEC7A	0.852057459203585	3.8311185301797	5.51515759054123	2.9608056829023e-06	0.00066959759290252	4.5565838966735
GBP5	1.74531978665204	5.17822398865258	5.5059668495455	3.04631941278825e-06	0.000682375548464568	4.52992331823247
C5AR1	1.94578550638921	5.30034171298626	5.49396361586218	3.16172291976706e-06	0.000701544557291709	4.49510673082144
COL1A2	2.08749114676588	7.3264710839466	5.48601602560409	3.24052374091817e-06	0.000712309517629863	4.47205558333396
CCDC3	0.897541074144296	6.20426528931117	5.47958386158363	3.30573116578126e-06	0.000719914787214586	4.45340076981099
TFPI2	2.42764366709051	3.9402785879114	5.4760438478216	3.34217552065369e-06	0.000721174020603439	4.44313427674602
IGSF6	1.19833447003343	3.66972430497651	5.47184096091036	3.38596484062415e-06	0.000722999025838333	4.43094573764558
PLEKHO1	1.0722814144315	5.75578792407896	5.46865358292446	3.41955485371221e-06	0.000722999025838333	4.42170248803349
PLVAP	1.15034717215748	6.76310697438962	5.46646114221251	3.44285250399206e-06	0.000722999025838333	4.41534464967031
FCGR3A /// FCGR3B	2.57554575291124	4.90615954697668	5.4508901589129	3.61293312815237e-06	0.000748282100967457	4.37019386464752
TEK	0.540092342817609	5.19165020571713	5.44964614119947	3.62687753019941e-06	0.000748282100967457	4.36658687984138
COL4A1	2.13000552349672	6.96929479501997	5.44499735663496	3.67946319697561e-06	0.000752530212111881	4.3531082492243
TMTC1	0.681569837527459	4.19454440483601	5.4242510334866	3.92356125171776e-06	0.000776490372737223	4.29296367159521
PROK2	2.62728916095845	3.85342172996922	5.42084869575998	3.96510584122704e-06	0.000776490372737223	4.28310127866614
VCAN	1.80376137215586	5.05961102080223	5.42081818137991	3.9654804174236e-06	0.000776490372737223	4.2830128278133
QKI	0.73774580769581	4.23994955341238	5.41041502811722	4.09526134485943e-06	0.000776490372737223	4.25285920144231
IDO1	2.40513887397938	6.99551290064966	5.40652013651104	4.14493263240306e-06	0.000776490372737223	4.24157065726815
CD86	0.899657178961044	4.05005652015627	5.40645234908507	4.14580241647469e-06	0.000776490372737223	4.2413741934066
SPHK1	0.840147542476276	5.14926790497212	5.40570543531198	4.15539816103241e-06	0.000776490372737223	4.23920947139268
COL1A1	1.3745815217722	6.61947847018918	5.40499559140641	4.16453817800423e-06	0.000776490372737223	4.23715220193275
COL18A1	1.00678111491592	5.93149003634266	5.40255986132134	4.19605348449414e-06	0.000776490372737223	4.23009308746593
GPR68	0.323589222777594	4.47666871889761	5.40247536196179	4.19715105668837e-06	0.000776490372737223	4.2298481988236
MAFB	1.38220652442365	6.66667463450632	5.4023763695797	4.19843724445595e-06	0.000776490372737223	4.22956130805448
CXorf23	-0.628141698464599	5.14477534776925	-5.40161447562981	4.20834953274434e-06	0.000776490372737223	4.22735326609581
IGFBP7	1.08488985657036	6.66536495839704	5.40027766322725	4.22579794686924e-06	0.000776490372737223	4.22347909882923
DRAM1	1.11923644530895	5.81960750678745	5.39591360347478	4.28326221741002e-06	0.000777253818070032	4.21083216676561
COL12A1	1.34064137800421	4.09466786424844	5.39495070803573	4.29604576314218e-06	0.000777253818070032	4.2080418018632
NRP1	0.50117557046819	3.78229357867601	5.37922085521271	4.51034409763174e-06	0.000807750981133598	4.16246267960063
PLAU	2.00548068200016	5.77459458146286	5.37664248775357	4.54647320778345e-06	0.000807750981133598	4.15499233569582
SERPINB9	1.01924503591251	5.21361775289829	5.3751414166032	4.56763947664832e-06	0.000807750981133598	4.15064336293033
ANGPTL2	0.987444375600728	4.9624787590419	5.36953389634358	4.64758203261282e-06	0.000810990299677404	4.13439767955171
C3AR1	1.05486581636926	6.0562264409337	5.36852111032337	4.6621685498069e-06	0.000810990299677404	4.13146362857734
AMPD2	0.583169454547985	6.39888862875664	5.36663879010788	4.6893996920122e-06	0.000810990299677404	4.12601062377212
LST1	1.31668171446478	6.13517884670514	5.35526584175388	4.85733395070333e-06	0.000833901419857973	4.09306633210366
CXCR2	2.41785945575542	5.49085803746404	5.34927296699327	4.94822211217462e-06	0.000843349159988022	4.07570851402418
CHN1	1.60562000341971	5.75560177989213	5.34215369749608	5.05839726833657e-06	0.00085134771344727	4.05508993149314
ANTXR1	0.354111002659126	4.49688437379755	5.34156949530863	5.06754591337661e-06	0.00085134771344727	4.05339807016554
GZMB	1.6566657094428	5.49995382260023	5.32024995571773	5.41292879309085e-06	0.000902922590166644	3.99166532514787
CD163	1.1191486577578	4.65340786269798	5.31050018116844	5.57859462845727e-06	0.000924003842685317	3.96344000287194
LOXL2	0.522484792083893	4.78936422015394	5.30754213262703	5.62984827056989e-06	0.000925972247019607	3.95487731457652
HCLS1	1.76573768146196	6.30381322250553	5.29891071457905	5.78209911227807e-06	0.000944409521672084	3.92989398995305
NXN	1.30114507021496	6.34136904734424	5.27880672186581	6.15279620719928e-06	0.000998025977885015	3.87171629266199
C1QB	1.44415039769847	5.64536232855882	5.27486255969285	6.22825175703037e-06	0.00100334576250243	3.86030465309337
ZNF618	0.440344543313492	4.81073812501714	5.2697007817567	6.32839453839375e-06	0.001012543126143	3.84537116869559
RFTN1	0.690645786347518	4.63770948462335	5.2647671468207	6.42560858732633e-06	0.00102115077009402	3.83109888230076
IGH /// IGHA1 /// IGHA2	1.76643759485885	11.5812179198259	5.25197832414146	6.68457876343359e-06	0.00105517645983864	3.79410806620754
PXDN	1.54656515584549	6.09782271475612	5.24848749230328	6.75705409160232e-06	0.00105950608156324	3.78401244216484
IL13RA2	1.89565593422241	4.16112594358838	5.24517846687383	6.82647652247943e-06	0.00106330283317031	3.77444316244599
TDO2	1.34011306369974	3.90504060775903	5.23860495976617	6.96649901737431e-06	0.00107797405847792	3.75543503205463
LCP1	1.2249250109107	7.26662636169327	5.23082496448061	7.13591748404573e-06	0.00108416001250185	3.73294100288935
OSM	1.27915923201641	4.93982709982282	5.23054012208254	7.14219743855626e-06	0.00108416001250185	3.73211750658758
LILRB2	1.72516459535288	4.57275950086998	5.22883955292504	7.17980465341887e-06	0.00108416001250185	3.72720114687756
EFEMP2	0.866709874187206	5.4201145380531	5.22834144875626	7.19085722577758e-06	0.00108416001250185	3.72576115175289
ENG	0.820174326811292	5.56260713819222	5.22623518814297	7.23778104525052e-06	0.00108428414130122	3.71967219569572
SLC2A14 /// SLC2A3	1.57244370761155	5.43423985817386	5.22007540899747	7.37676537907632e-06	0.00109268129780161	3.70186631107292
SERPING1	1.67406178486883	5.23837734923697	5.21841328969564	7.41472080749817e-06	0.00109268129780161	3.69706201479714
SELE	2.83347068016242	4.30941871009663	5.21760685569593	7.43320610749397e-06	0.00109268129780161	3.69473109878976
TIMP1	1.80649804860317	9.05234007222298	5.20000327505888	7.848339004713e-06	0.00114653995894938	3.64385841933704
GAS7	0.417550742909725	4.47759313341366	5.19418224295859	7.99062261743051e-06	0.00115861441380313	3.62703991373081
MPEG1	1.54648124799152	5.79917470707022	5.19260910669449	8.02951315688394e-06	0.00115861441380313	3.62249502966274
COL5A2	2.20623128184527	5.7240225132607	5.18668858210642	8.17757294496686e-06	0.00116244085158284	3.60539153003606
PPP1R18	1.13545673416009	6.00877227354443	5.18661169221859	8.17951354734374e-06	0.00116244085158284	3.60516941982361
ABLIM3	0.572815003603184	4.70194961757309	5.18563112789308	8.20430192868842e-06	0.00116244085158284	3.6023369136128
PECAM1	1.33036986132444	5.7889709764892	5.1831244193733	8.26801086069321e-06	0.00116445278708685	3.59509616150181
ALOX5AP	1.27560736306616	6.62194166755378	5.17706420758844	8.42407276790653e-06	0.00116997073781241	3.57759242833214
SH3BP5	1.11982473472202	6.40085047490332	5.17679093784312	8.43117857692306e-06	0.00116997073781241	3.5768031922494
LAMP3	1.97749327886645	5.76784783110958	5.17582202647824	8.45642114915434e-06	0.00116997073781241	3.57400489395645
CLEC4A	1.31473414751937	4.26156728613637	5.1688120208491	8.64130141112236e-06	0.00118855794847718	3.55376103592889
CD53	0.720162586439197	4.91910774531006	5.16086877250611	8.85565503941081e-06	0.00121095934027292	3.5308256196803
MS4A7	1.27103539074318	4.85179277332541	5.15633421284308	8.98038436437418e-06	0.00122091699566521	3.51773418042108
CYTIP	1.5667325802173	5.66639426138029	5.15414329638308	9.04127267010531e-06	0.00122213065057975	3.5114093704862
FZD2	0.384749971248461	4.33044337506138	5.15045018563613	9.14483900786346e-06	0.00122906636265685	3.50074863882107
PLEKHO2	0.769384121172126	5.92701072464916	5.14295612461031	9.35863348442757e-06	0.00124324594067047	3.47911845909868
A2M	0.635904185438613	6.44908293668772	5.14086053635455	9.41930125435468e-06	0.00124324594067047	3.4730705666051
SPARCL1	1.64011629069303	8.39994483084951	5.13952858291443	9.45806460776312e-06	0.00124324594067047	3.46922667600538
S1PR3	0.837685907547178	4.45884450174806	5.13926690980927	9.46569859525922e-06	0.00124324594067047	3.46847152545461
IL6	2.43205446586436	5.81734135958572	5.13555073196642	9.57477674714539e-06	0.00124324594067047	3.45774764145705
ZNF704	-0.43604225579057	4.19344367452182	-5.13433554430888	9.61071552900719e-06	0.00124324594067047	3.45424112782648
ITGA8	0.421143048277434	4.39371996355497	5.13401035900724	9.62035549328342e-06	0.00124324594067047	3.4533027975232
PDPN	0.78864046208254	3.76436993895918	5.13000240721833	9.73996128412933e-06	0.00125182453225531	3.44173830502568
GPR65	1.4180397978081	4.66499167151375	5.12412171618415	9.91813295060629e-06	0.00126529581805593	3.42477209721597
GPR97	0.610461918061277	4.48751199150876	5.12300375058102	9.95236931719163e-06	0.00126529581805593	3.42154694013709
NARR /// RAB34	1.0916797511858	5.59223448232601	5.12004974193963	1.00433983907708e-05	0.00126852115086673	3.41302547476844
DSE	0.613440000682533	3.78644759083861	5.11868906391914	1.00856060889489e-05	0.00126852115086673	3.40910050134621
PLTP	0.896109198504158	4.97945843764505	5.1154527256645	1.01867054157574e-05	0.00127442186903518	3.39976553863039
TLR8	1.2427514658318	4.17926876371379	5.11197495951365	1.02964691530775e-05	0.00128133838349409	3.38973496501813
VIM	1.02424399105576	5.84639476357402	5.10894574443811	1.03930328404188e-05	0.00128428075414292	3.38099875563721
DENND5A	1.25644938887215	5.40993060327838	5.10781461041254	1.04293207500552e-05	0.00128428075414292	3.37773673933154
C1QA	1.44149890076624	6.00482141470844	5.10279897569199	1.05917496646271e-05	0.00129492683509062	3.36327345411012
CAV1	1.74426333266094	7.04125445152952	5.10047129302265	1.06679818244757e-05	0.00129492683509062	3.35656183083545
COL3A1	1.80743016191412	7.77290264476815	5.09827868098314	1.07402887687668e-05	0.00129492683509062	3.35024000510675
ARMCX2	0.820601965470522	5.38793242164917	5.09775622399342	1.07575898056145e-05	0.00129492683509062	3.34873368468136
PKIB	-1.57571832480891	7.87284058096178	-5.09630242639698	1.08058777803344e-05	0.00129492683509062	3.34454227009699
TGFBI	1.71107222348669	8.26336320325994	5.0950959803813	1.0846113372145e-05	0.00129492683509062	3.34106409949921
RAB31	1.90508467103442	6.81809168934516	5.09303162678738	1.09153060587566e-05	0.00129660605304018	3.33511282210624
VNN2	1.88479459117626	5.03326039012237	5.09101780252113	1.09832275226632e-05	0.00129811814740221	3.32930749684894
LGALS1	1.79857223109789	8.3044872163221	5.07699451724778	1.14679801563095e-05	0.001348634466382	3.28888987566553
TYMP	0.744100675406783	5.3889164316777	5.07220508408795	1.16383599843555e-05	0.00136186182503503	3.27508904450381
LUM	1.76870030152941	6.46789810698004	5.06288725366202	1.19770675959299e-05	0.00139079495830289	3.24824427203725
AKR1B1	1.49374257739223	6.9761477910528	5.06140998678915	1.20316584628233e-05	0.00139079495830289	3.24398882677829
INADL	-0.310378999503392	4.40748847564217	-5.06056439589914	1.20630174954842e-05	0.00139079495830289	3.24155307187573
CYGB	0.357101844097062	5.44475525370181	5.0576786734958	1.21706477477896e-05	0.00139635919525859	3.23324103846968
ITGA5	1.25452574581568	6.39751821681911	5.05212888635823	1.23803278717272e-05	0.00140383960686901	3.21725715486749
HS3ST3B1	0.630897113107161	4.36127416983259	5.05183990585825	1.23913437258285e-05	0.00140383960686901	3.21642492750316
CMTM2	1.5612243925696	4.89456797984558	5.05122259382627	1.24149080879572e-05	0.00140383960686901	3.21464716751814
TNF	0.890594873151636	4.80613836698485	5.03759102287039	1.29467464234142e-05	0.00145697356879762	3.17539768797336
MRC1	1.11520731565498	5.95826658040308	5.03522213509778	1.30414483974008e-05	0.00146064222050889	3.16857836435963
ACKR1	1.52866063267154	6.21116212161831	5.0307026898366	1.32240351596556e-05	0.0014740725448109	3.15556941532995
C1S	1.98031332497843	5.85915299271952	5.02459684806772	1.34747478047473e-05	0.0014949342847531	3.13799661930979
IGLL3P	1.55040645128311	8.02997528090836	5.02042674814999	1.36486818877346e-05	0.00150712205633576	3.1259966113278
TAGAP	1.20968131581872	4.16008874756241	5.01742602278608	1.37752181852844e-05	0.00151398659681257	3.11736247395601
FOXF2	0.66019339435779	4.74702353841006	5.01583490831979	1.38427847537816e-05	0.00151433626701834	3.11278456806849
CCL8	2.01010000250855	5.93221882370776	5.0122422412084	1.39965590366628e-05	0.00152406976176995	3.10244859225705
PLA1A	1.46115104867042	4.55143968626396	5.00749296717563	1.42024427129247e-05	0.00153847229618279	3.08878667419652
SLC43A3	0.708171105325772	5.06713812478303	5.0061854548682	1.42596496840072e-05	0.00153847229618279	3.08502575775127
TSTD1	-0.610733157850349	8.6805915596736	-5.00157616182956	1.44631473954498e-05	0.00155330240520996	3.07176872593227
DCN	1.1542239558402	5.44488964984545	4.99813587255423	1.46169094867808e-05	0.00155659705621218	3.06187504702571
FPR3	0.924393638711349	4.51594046396109	4.997929417002	1.46261883258032e-05	0.00155659705621218	3.06128134701715
CD274	1.12194437055406	5.45279382200794	4.99423914580688	1.47930312045184e-05	0.00156132535383904	3.05066989588621
TGFB1	0.711518210993477	5.00000718491317	4.99401155786087	1.48033823939671e-05	0.00156132535383904	3.05001549847661
ICAM1	1.11640617897295	5.66434762497391	4.97907896882985	1.54984839801218e-05	0.00162734081791279	3.00708826760815
FCN1	1.73374973817835	4.56726239675885	4.96770797344027	1.60494193256896e-05	0.00167769930017875	2.97441220301251
CCL2	2.26665662425966	6.13739920792336	4.96460578262856	1.62030661789979e-05	0.00168626600234527	2.96549955688192
TNC	1.31441007714071	4.14478081615987	4.95069819369286	1.69100094851759e-05	0.00175208556427902	2.92555304315071
NID1	0.729427373286615	5.11078128762518	4.93934320741746	1.75098084608289e-05	0.00178702681677422	2.89295090549333
OLFML3	0.991883195534725	5.06327393765852	4.93732651742678	1.76185191075347e-05	0.00178702681677422	2.88716183803574
DOK2	0.446352836408055	4.79758767374515	4.93731772015738	1.76189947911139e-05	0.00178702681677422	2.88713658557931
FLJ32255	0.693292399042016	3.80736354620887	4.93639830933049	1.76687791778992e-05	0.00178702681677422	2.88449746610408
SPARC	1.90046124038115	6.90806088570696	4.93463880350055	1.77644422142891e-05	0.00178702681677422	2.87944711075257
FKBP11	0.888060276783513	7.06532869093738	4.93453710004116	1.77699874244882e-05	0.00178702681677422	2.87915519718463
LAT2	0.586776949185074	5.0641293990821	4.9328877925578	1.78601530255139e-05	0.00178702681677422	2.87442141530898
SNN	0.629142708420554	4.90534744230517	4.93162317533274	1.79295950979575e-05	0.00178702681677422	2.87079192367097
ELTD1	1.90340623425331	5.36942039521833	4.93103304510784	1.79620915650663e-05	0.00178702681677422	2.86909828066781
MCAM /// MIR6756	0.825810646973155	6.09579680696906	4.93021870432138	1.8007030424128e-05	0.00178702681677422	2.86676121683036
ARHGAP9	1.13147990943792	5.47277862322967	4.92258105179201	1.84339699932292e-05	0.00182170997580147	2.8448449748335
FAM65C	0.571577727846372	4.42987704506703	4.91971926356401	1.85965127114344e-05	0.00183008359402903	2.83663444924184
