logFC	AveExpr	t	P.Value	adj.P.Val	B
IGLC1 /// IGLJ3 /// IGLV2-14 /// IGLV@	1.69540121941564	8.62693643048593	5.02388994834672	1.12053525902421e-05	0.00244027678631938	3.29497073971657
ANXA5	0.651531682880462	9.07809235557902	5.0168994208188	1.14570309307706e-05	0.00247219603203417	3.27441540295432
PRR16	0.306806138424524	3.20227200117832	5.01252729163941	1.16172761333651e-05	0.00248398486051589	3.26156185680817
HCAR3	2.30087078587987	5.50952860065084	4.9954169161463	1.22660126701741e-05	0.00259906863065311	3.21127814939429
CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@	1.55529460354207	8.25719229078461	4.99192397845099	1.24027892504853e-05	0.00260458574260191	3.20101687803868
AIM2	1.16564558990259	5.16827716049779	4.97899449933288	1.29223455251359e-05	0.00267607095196665	3.16304483686607
IGLC1	0.903271499000743	7.31419513061131	4.97781618642388	1.29707520631037e-05	0.00267607095196665	3.15958517864471
SIGLEC10	0.370731807083843	4.64334695219612	4.96120730340838	1.36724621814045e-05	0.00279631574353595	3.11083548276256
PTGES	0.36917537355143	4.95281306970247	4.95704552546299	1.38540990557185e-05	0.00280903801543533	3.09862468616745
PDE4B	0.804303882554926	4.09325995891367	4.94104950919658	1.4574721384766e-05	0.0029298927091427	3.05170957126413
IGLL3P	1.4065254596805	8.01913400866424	4.93348159010331	1.49284563444347e-05	0.00297557028153479	3.029523359016
IGHM	1.14665748021271	6.75286491135608	4.92596050455801	1.52884115849693e-05	0.00300402660172366	3.00748084580034
S100A9	1.15713023494217	6.98663578310374	4.9251715089521	1.53266663353248e-05	0.00300402660172366	3.00516885962383
SAMSN1	0.780356902670489	4.19693545158229	4.92091616028709	1.55346262567982e-05	0.00301962321950326	2.99270067807588
SELP	0.628065056190213	5.64779679772122	4.91294767510466	1.59315799450189e-05	0.00305434250103559	2.96935858890832
CCL18	1.20747059192946	6.06993540138468	4.91084752627437	1.60378591183241e-05	0.00305434250103559	2.96320784253498
COL5A2	1.2883599431885	5.34288848137488	4.90957049998449	1.61028261109019e-05	0.00305434250103559	2.9594680412351
WIPF1	0.552391046274063	4.4692521944832	4.90594553370205	1.62886622727567e-05	0.0030648746932419	2.94885327682384
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31	1.13358874848441	6.97217826525754	4.90281936965432	1.64506286017428e-05	0.00307078400565865	2.93970035627426
COL6A3	1.23568082554727	7.50879573536233	4.89855618952092	1.66740723465256e-05	0.00308798568181324	2.92722027757117
CYBB	0.444149862070191	3.78230492187105	4.89112664744618	1.70706650926535e-05	0.00313673471077509	2.90547608340389
TNFRSF9	0.278270972014197	3.7511305429803	4.88368639656265	1.74771707389957e-05	0.003154084413646	2.88370712719998
RHOQ	0.555969446874304	5.54745349775708	4.88082883388427	1.7635826671711e-05	0.003154084413646	2.87534812929983
TNFAIP6	1.6111310019943	4.20376853474573	4.87995584307664	1.76845795925003e-05	0.003154084413646	2.87279463559323
CD300LF	0.609226314594601	5.25695986240978	4.8768980722076	1.78563960312707e-05	0.003154084413646	2.86385139649435
KYNU	0.994912314348556	4.7130189605505	4.87520826026196	1.79520533603786e-05	0.003154084413646	2.85890959107049
CCL2	1.05743824038843	5.60930960051275	4.87489752446555	1.796969861516e-05	0.003154084413646	2.85800089102949
CXCL11	2.55676732391757	5.19906168416052	4.84405173887954	1.9809310643914e-05	0.00343532179355462	2.76785605164521
CCL4	1.18179346885424	6.374902845834	4.84317699398789	1.98641056089893e-05	0.00343532179355462	2.76530139128561
LOC101928620 /// POU2AF1	0.885267810520999	4.53621755167837	4.83489848273528	2.03901496019171e-05	0.00350055707034372	2.74112909058956
ARMCX2	0.600951852835856	5.30860637530648	4.83061541091533	2.06676867513396e-05	0.00351384663667152	2.72862643075527
IGFBP7	0.73038300610206	6.52761124720568	4.82779572926177	2.08524312846592e-05	0.00351384663667152	2.72039681402136
TSPAN4	0.351116091350098	5.15058497707347	4.82683493739732	2.09157537897114e-05	0.00351384663667152	2.71759284772112
IL13RA2	1.03249370495888	3.79543903702209	4.81726458049051	2.15569607447297e-05	0.00357842715497473	2.68966929822316
TSPAN11	0.465344068065161	5.23403679191487	4.81656700331196	2.16044496601365e-05	0.00357842715497473	2.68763443209828
PLXND1	0.30456603101607	5.47827831241796	4.80436427952347	2.24520787617026e-05	0.00369281742989681	2.65204877573255
PXDN	0.64510790719511	5.69832484784367	4.79185019408979	2.33554266134638e-05	0.0038147196801991	2.61557551042059
LILRB2	0.666741891622738	4.10001736073424	4.78349357446807	2.39785424065594e-05	0.00383567345754291	2.59123113905006
CSF1R	0.649701208706344	5.51139698256983	4.78327985087055	2.39946921302434e-05	0.00383567345754291	2.59060864608261
CD40	0.50745279713912	5.74617140326554	4.78311496529923	2.4007158811801e-05	0.00383567345754291	2.59012840333311
LOC100129518 /// SOD2	0.838650508833592	6.89483446310008	4.78001782967368	2.42425185265126e-05	0.00383567345754291	2.58110842455393
RBMS1	0.747524114678659	5.46655516404602	4.77927740475727	2.42991218186179e-05	0.00383567345754291	2.57895223178737
ECSCR	0.37096877926185	5.09208182163739	4.77470454093316	2.46516049864341e-05	0.00384227532915982	2.56563723618213
ARHGAP25	0.406932033424299	4.68671339455826	4.77449767835493	2.46676689924801e-05	0.00384227532915982	2.56503497317492
IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31	1.09130709373581	6.73479674626969	4.76469863316029	2.54405680662862e-05	0.00393659316394112	2.53651258353387
S100A4	0.85443360116266	7.66903773070979	4.75157332145838	2.65133729178496e-05	0.00407578124854786	2.49832908355173
FGR	0.707860175621633	5.032914809296	4.74277184415543	2.72576373515159e-05	0.00416298461368606	2.47273773659877
LAPTM5	1.20100381809906	7.5074996912566	4.7305417858835	2.83261439469606e-05	0.00429826390730655	2.43719555911009
PLA1A	0.884554823882864	4.31506954945995	4.72058860426382	2.92261240255884e-05	0.00439178747941258	2.40828606822557
IGH /// IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31	1.08537970403775	6.57360839111294	4.71961206437107	2.93159283277115e-05	0.00439178747941258	2.40545043069621
NCF1 /// NCF1B /// NCF1C	1.05505114788142	4.85085767669707	4.70807822600853	3.0397404220404e-05	0.00447030767606838	2.37196941393679
CLIC2	0.94148657058778	4.47961095694135	4.70620316465438	3.05768984784136e-05	0.00447030767606838	2.36652822567208
GPNMB	1.319911631508	4.02077799383653	4.70495862199119	3.06966114374773e-05	0.00447030767606838	2.36291700698608
PLEKHO2	0.475216130637446	5.80739102502084	4.70455419412582	3.07356128538311e-05	0.00447030767606838	2.36174355065315
EFEMP2	0.440505278005029	5.23673501780915	4.70398708895311	3.07903845035322e-05	0.00447030767606838	2.36009812306245
ANGPTL2	0.411390484076637	4.70715506068855	4.70043112018696	3.11360235302584e-05	0.00449275627872195	2.349781735731
IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31	1.18908834641481	6.63279073147028	4.69230453676735	3.19403459912105e-05	0.00455669542430832	2.32621234841154
QKI	0.415280903731269	4.10453415468317	4.69123900257547	3.20473134931687e-05	0.00455669542430832	2.32312272617853
TDO2	0.697171624219685	3.62973334864596	4.68962862253615	3.22096476340717e-05	0.00455669542430832	2.31845359074882
CYAT1 /// IGLC1 /// IGLV1-44	0.646944369923146	6.50350224950326	4.68709562090729	3.24666277044466e-05	0.00455669542430832	2.311110190889
VSIG4	0.46254173725388	5.02587479814999	4.68629938692811	3.25478244593451e-05	0.00455669542430832	2.30880203531963
IGFBP5	0.363281398207518	4.69350184660269	4.6786260994114	3.33406433834323e-05	0.00462041741783395	2.28656328012267
ACP5	1.00663219851474	5.78738390785973	4.67809826748044	3.33958741935277e-05	0.00462041741783395	2.28503384166034
MZB1	1.07110784945975	5.5536732109195	4.67591375182739	3.36254158013176e-05	0.00462496947161982	2.27870446777178
HLA-DOA	0.267762616709143	5.03758639520427	4.66789002799834	3.44819402519966e-05	0.00469734331212394	2.25546290383338
FAP	0.470617125815763	4.14833000918928	4.66725132858463	3.45510371172382e-05	0.00469734331212394	2.25361326521732
PECAM1	0.606699058163261	5.47186848633211	4.66314225629141	3.49988447534349e-05	0.00470643315640656	2.24171510991067
CD38	0.75638431803703	5.36057207488105	4.66238201461571	3.50823205802666e-05	0.00470643315640656	2.23951405183745
PTPRC	0.953754479187164	4.98532459158459	4.66114825298809	3.52182072928382e-05	0.00470643315640656	2.23594224393037
IGLV1-44	0.991696505866522	6.09460435900541	4.62512747105593	3.94223001429091e-05	0.0052139938057011	2.13176459374733
CRISPLD2	0.406212861312962	5.24867654182928	4.62482474461767	3.94596469989284e-05	0.0052139938057011	2.1308899294906
HCLS1	1.24208664487061	6.10696016089411	4.61784041971998	4.03310287273313e-05	0.00529936198696554	2.11071426701808
CD53	0.586376879262682	4.87973706031002	4.61382880084004	4.08400640658705e-05	0.00533643503794041	2.09912942194678
VCAN	0.74077835884844	4.58772115515518	4.60519951257904	4.19565648051509e-05	0.00545203538241519	2.07421838436573
AKR1B1	0.708525431387276	6.63411572679909	4.60069052586561	4.25518547111133e-05	0.0054990089165131	2.06120665396574
TUBB6	1.00914692737833	5.70210599909518	4.59454850300967	4.33761343180633e-05	0.00557489988612486	2.04348777078285
KMO	0.545561612457272	3.71990106273391	4.58764147191828	4.43218582628278e-05	0.00566548970837886	2.02356936276806
MAFB	0.937110581511869	6.49453552695337	4.58193834931203	4.51180081472064e-05	0.00571567277315988	2.00712872585448
TNFRSF17	1.53264632686227	4.71249631378914	4.5806768989543	4.52959964154087e-05	0.00571567277315988	2.00349301942043
LOC101929272	0.844949664872156	4.23212802410171	4.57963528467561	4.54434867593919e-05	0.00571567277315988	2.00049111661799
MBIP	-0.424083754241128	5.40373246572704	-4.57257926428892	4.64551189700857e-05	0.0058118319051937	1.98016064564603
GBP5	1.12534496813124	4.93114518416838	4.56684251135953	4.72939047335967e-05	0.00588546370018092	1.96363753908659
IL4I1	0.539001451115243	4.89564190257174	4.55943249467576	4.839941987366e-05	0.00599133871278149	1.94230330521116
FCGR2B	0.850379601422425	4.42950748822373	4.55687300769503	4.87871489505962e-05	0.00600771593360221	1.93493643634359
VIM	0.603341989691228	5.67213013857952	4.54276408955378	5.09799254678235e-05	0.00624504086980837	1.89434744771397
LILRB1	0.379752073457088	6.04678410126239	4.54003595919015	5.14149692523276e-05	0.00625258733099661	1.88650303385588
CKAP2 /// DKFZp667J0810 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-36 /// IGLV1-36 /// IGLV1-44 /// IGLV1-50 /// IGLV1-50 /// IGLV@	1.73943667209138	6.63246178854325	4.53904925593539	5.15732118287986e-05	0.00625258733099661	1.88366620391823
ADA	0.447459075352748	4.92732984471454	4.53737598010889	5.18426586469542e-05	0.00625302221218648	1.87885582389002
TIMP1	1.16227870235574	8.79531190945391	4.53234772014628	5.26607119992852e-05	0.00631928543991423	1.86440337488123
FAM92A1	0.359728981566936	4.11880653644615	4.52771764288365	5.34251984286009e-05	0.00637848054335377	1.85109930664116
RNF24	0.344442808347319	4.94655745914074	4.52297273471211	5.42199610458665e-05	0.00641975390988201	1.83746918654423
EMR2	0.454796414125347	3.73228151029638	4.52098071079132	5.45570738494101e-05	0.00641975390988201	1.83174812373192
ENTPD5	-0.596571616822121	7.60391322258375	-4.52078830314068	5.45897441316498e-05	0.00641975390988201	1.83119556893939
C1orf54	0.553363851358723	6.43932552716806	4.5169858587025	5.52393473570057e-05	0.00646382810864067	1.82027708172548
MARVELD2	-0.323167073430286	7.57253257844587	-4.50087438378332	5.80771172362027e-05	0.00676224652175983	1.77404251174245
LUM	0.916569019474227	6.10271391474888	4.49748786420101	5.86915658272972e-05	0.0068001262475765	1.76433024559641
IGJ	1.12135217543077	10.5269135853035	4.49385678742238	5.93574819200827e-05	0.00680676089695689	1.75391890913778
CD44	0.468186809315482	5.40088512028864	4.49374969804284	5.93772336797719e-05	0.00680676089695689	1.75361188944825
CFH /// CFHR1	1.02148485607748	5.44695518702222	4.4924523172778	5.96170384682448e-05	0.00680676089695689	1.74989253126568
CHN1	0.687754114218222	5.35008675138063	4.48106122347613	6.17637973643067e-05	0.00697933571553517	1.71724945352416
GMFG	0.867301622892162	6.06049652149345	4.48041165327304	6.18884772240496e-05	0.00697933571553517	1.71538871619112
CD274	0.9669423856292	5.41885464820145	4.47973427969398	6.20187569960396e-05	0.00697933571553517	1.71344841663979
BCL6	0.605922938267013	5.20376241933379	4.47138923801639	6.36460316991123e-05	0.00712835555030057	1.68955142528784
SPP1	0.853089855593591	3.80017637517331	4.46490092875843	6.49401495667038e-05	0.00723882615075296	1.67098029423077
LINC00152 /// LOC101930489 /// MIR4435-1HG	0.891897725945082	6.56827913537191	4.46012914244354	6.59083532729419e-05	0.0072999555771791	1.65732726652382
STAP2	-0.347776030746669	9.01043215148152	-4.45766704068929	6.64134462832723e-05	0.0072999555771791	1.65028436704685
IL6	0.84519297531023	5.10230349018066	4.45763684756739	6.64196638399799e-05	0.0072999555771791	1.65019800595629
IKBIP	0.442732559092319	3.55060784468013	4.45545462850332	6.68705564295717e-05	0.00731532784755129	1.64395667839059
CHST2	0.298430079044777	4.30738962631306	4.45365093754636	6.72455041499966e-05	0.0073222882296663	1.6387986468453
FPR3	0.630251464144129	4.402627124729	4.44513947970356	6.90428794746798e-05	0.0074833572591911	1.61446661765965
ANKRD36BP2	0.44460483631936	3.51627398601268	4.43889669559217	7.0391068541194e-05	0.00759448592701323	1.59662884625492
STEAP4	0.557422323529413	3.51901342930337	4.43200903078732	7.19085107052059e-05	0.00772277704012074	1.57695704111146
FAM49A	0.43162244360392	3.5431965187551	4.42853123357753	7.26868643207633e-05	0.00777088658556524	1.56702758136502
CTA-384D8.35	0.346898004919701	4.47278405172586	4.42391953927892	7.37317520360717e-05	0.00780074692645151	1.55386431737612
SELL	1.31669199723623	5.60189478287274	4.42306557570612	7.39268481973079e-05	0.00780074692645151	1.55142727951214
IGLL5	1.21456703685856	8.18152007604319	4.42001970644036	7.46268397447689e-05	0.00780074692645151	1.54273613743776
HEG1	0.464447159731537	6.04818709063309	4.41806996322963	7.50783323159308e-05	0.00780074692645151	1.53717364520786
